aldo_pH7p5_Elution1_0022_circles#_6_sc.txt - 1.00000 * Buffer_21.dat
 Q 	 I(Q) 	 ecart_type
    0.0354309	-1.25020e-006	 4.47645e-007
    0.0360023	-1.28700e-006	 4.42930e-007
    0.0365738	-8.21805e-007	 4.39837e-007
    0.0371452	-1.15390e-006	 4.34616e-007
    0.0377167	-1.73180e-006	 4.28958e-007
    0.0382881	-1.60970e-006	 4.25627e-007
    0.0388596	-1.28070e-006	 4.22211e-007
    0.0394310	-9.27401e-007	 4.19832e-007
    0.0400025	-9.65207e-007	 4.15931e-007
    0.0405739	-1.34470e-006	 4.11351e-007
    0.0411454	-8.45903e-007	 4.09146e-007
    0.0417168	-1.23710e-006	 4.04169e-007
    0.0422883	-1.22270e-006	 4.01140e-007
    0.0428597	-6.90103e-007	 3.99269e-007
    0.0434311	-2.70396e-007	 3.96768e-007
    0.0440026	-8.36801e-007	 3.92664e-007
    0.0445740	-1.47010e-006	 3.88017e-007
    0.0451455	-1.52010e-006	 3.84702e-007
    0.0457169	-1.62639e-006	 3.81658e-007
    0.0462883	-1.09440e-006	 3.80015e-007
    0.0468598	-7.22401e-007	 3.77927e-007
    0.0474312	-8.88103e-007	 3.75266e-007
    0.0480026	-9.64697e-007	 3.72861e-007
    0.0485741	-6.28803e-007	 3.70732e-007
    0.0491455	-8.57304e-007	 3.67851e-007
    0.0497169	-5.67205e-007	 3.65946e-007
    0.0502884	-2.66009e-008	 3.64324e-007
    0.0508598	 6.09725e-009	 3.62357e-007
    0.0514312	 3.30037e-008	 3.60422e-007
    0.0520026	 3.44000e-007	 3.58337e-007
    0.0525741	 4.51801e-007	 3.56358e-007
    0.0531455	 5.51496e-007	 3.54361e-007
    0.0537169	 5.74000e-008	 3.51435e-007
    0.0542883	-4.18804e-007	 3.47831e-007
    0.0548598	-7.00005e-007	 3.44901e-007
    0.0554312	-2.65303e-007	 3.44328e-007
    0.0560026	 3.51938e-008	 3.43199e-007
    0.0565740	-4.34098e-007	 3.40003e-007
    0.0571454	-2.30495e-007	 3.37908e-007
    0.0577169	-2.94800e-007	 3.36320e-007
    0.0582883	-2.32401e-007	 3.34843e-007
    0.0588597	 9.95060e-008	 3.33374e-007
    0.0594311	 2.33602e-007	 3.31779e-007
    0.0600025	 6.01700e-007	 3.31243e-007
    0.0605739	 1.76296e-007	 3.28435e-007
    0.0611453	-1.16299e-007	 3.25872e-007
    0.0617167	-4.97297e-007	 3.23236e-007
    0.0622881	-4.28699e-007	 3.21686e-007
    0.0628595	-4.55497e-007	 3.19802e-007
    0.0634309	-9.43794e-007	 3.17461e-007
    0.0640023	-6.70203e-007	 3.16361e-007
    0.0645737	-5.34797e-007	 3.15247e-007
    0.0651451	-5.34601e-007	 3.13638e-007
    0.0657165	-4.09098e-007	 3.12311e-007
    0.0662879	-3.92502e-007	 3.10608e-007
    0.0668593	-8.67003e-008	 3.09602e-007
    0.0674307	-1.60901e-007	 3.08164e-007
    0.0680021	-6.79196e-007	 3.05291e-007
    0.0685735	-5.09805e-007	 3.04182e-007
    0.0691449	-3.19400e-007	 3.03297e-007
    0.0697163	-2.83500e-007	 3.02118e-007
    0.0702877	-5.51008e-008	 3.01471e-007
    0.0708591	-3.27804e-007	 2.99246e-007
    0.0714305	-5.21897e-007	 2.97559e-007
    0.0720018	-4.88799e-007	 2.96525e-007
    0.0725732	-6.30200e-007	 2.99761e-007
    0.0731446	-8.05099e-007	 3.01542e-007
    0.0737160	-7.58599e-007	 3.02291e-007
    0.0742874	-4.01000e-007	 3.04004e-007
    0.0748587	-3.54696e-007	 3.04568e-007
    0.0754301	-6.40997e-007	 3.03955e-007
    0.0760015	-1.88404e-007	 3.05259e-007
    0.0765729	-2.32998e-007	 3.04653e-007
    0.0771442	-7.02399e-007	 3.03670e-007
    0.0777156	-8.74403e-007	 3.03571e-007
    0.0782870	-3.80700e-007	 3.04180e-007
    0.0788583	-1.28995e-007	 3.04610e-007
    0.0794297	-1.03500e-007	 3.04425e-007
    0.0800011	-4.99400e-007	 3.03409e-007
    0.0805724	-6.70298e-007	 3.02610e-007
    0.0811438	-2.09700e-007	 3.05069e-007
    0.0817151	 2.24099e-007	 3.11903e-007
    0.0822865	 2.80997e-008	 3.14062e-007
    0.0828579	-2.11498e-007	 3.15794e-007
    0.0834292	-6.42503e-007	 3.16534e-007
    0.0840006	-3.24100e-007	 3.18924e-007
    0.0845719	 8.10978e-008	 3.21296e-007
    0.0851433	 1.20599e-007	 3.22635e-007
    0.0857146	 2.72201e-007	 3.24365e-007
    0.0862859	 2.45906e-007	 3.25392e-007
    0.0868573	 3.14605e-007	 3.25549e-007
    0.0874286	 1.92005e-007	 3.19239e-007
    0.0880000	-2.55102e-007	 3.14686e-007
    0.0885713	-2.63899e-007	 3.12266e-007
    0.0891427	 1.50896e-007	 3.10741e-007
    0.0897140	 2.14401e-007	 3.09922e-007
    0.0902853	-1.63796e-007	 3.07660e-007
    0.0908566	-2.70804e-007	 3.06260e-007
    0.0914280	-1.49099e-007	 3.05709e-007
    0.0919993	-2.66395e-007	 3.04507e-007
    0.0925706	-5.67299e-007	 3.03053e-007
    0.0931420	-3.93797e-007	 3.02791e-007
    0.0937133	-4.60001e-007	 3.01492e-007
    0.0942846	-9.67993e-008	 3.01374e-007
    0.0948559	 2.54600e-007	 3.01475e-007
    0.0954272	 5.17604e-007	 3.01209e-007
    0.0959985	 3.81297e-007	 3.00404e-007
    0.0965699	 7.51970e-008	 2.99286e-007
    0.0971412	-4.75899e-007	 2.97451e-007
    0.0977125	-9.42004e-007	 2.95751e-007
    0.0982838	-4.82702e-007	 2.95904e-007
    0.0988551	 5.92991e-008	 2.96143e-007
    0.0994264	 1.10500e-007	 2.96150e-007
    0.0999977	-2.33595e-007	 2.94273e-007
     0.100569	-2.86302e-007	 2.93705e-007
     0.101140	-3.85400e-007	 2.92807e-007
     0.101712	-3.48999e-007	 2.92240e-007
     0.102283	-4.83298e-007	 2.91365e-007
     0.102854	-4.37802e-007	 2.90529e-007
     0.103425	-2.35501e-007	 2.90468e-007
     0.103997	 3.60997e-007	 2.91137e-007
     0.104568	 5.08197e-007	 2.90920e-007
     0.105139	 1.84700e-007	 2.89861e-007
     0.105711	-8.76971e-008	 2.88118e-007
     0.106282	-8.02975e-008	 2.87677e-007
     0.106853	-9.55988e-008	 2.87209e-007
     0.107424	-3.42989e-008	 2.86562e-007
     0.107996	 2.76996e-008	 2.85933e-007
     0.108567	 1.19304e-007	 2.85455e-007
     0.109138	 2.09984e-008	 2.84567e-007
     0.109709	 2.76996e-008	 2.83747e-007
     0.110281	 5.76496e-007	 2.83594e-007
     0.110852	 3.02898e-007	 2.82285e-007
     0.111423	 2.17704e-007	 2.81320e-007
     0.111995	 2.94203e-007	 2.80984e-007
     0.112566	 2.89998e-007	 2.80005e-007
     0.113137	-8.80973e-008	 2.78274e-007
     0.113708	 7.20029e-008	 2.78135e-007
     0.114280	 5.80985e-008	 2.77607e-007
     0.114851	 3.60000e-007	 2.77613e-007
     0.115422	 2.65303e-007	 2.76933e-007
     0.115993	 1.46902e-007	 2.76510e-007
     0.116564	-1.13498e-007	 2.75257e-007
     0.117136	-4.08603e-007	 2.74217e-007
     0.117707	-1.34969e-008	 2.74243e-007
     0.118278	 6.56946e-008	 2.74135e-007
     0.118849	 1.80604e-007	 2.74205e-007
     0.119421	-1.34496e-007	 2.72617e-007
     0.119992	 8.02975e-008	 2.72697e-007
     0.120563	-8.88977e-008	 2.71905e-007
     0.121134	-1.84802e-007	 2.71541e-007
     0.121706	-3.55700e-007	 2.70677e-007
     0.122277	-5.10299e-007	 2.69406e-007
     0.122848	-4.53801e-007	 2.69377e-007
     0.123419	-4.69401e-007	 2.69019e-007
     0.123990	-7.90169e-009	 2.69203e-007
     0.124562	 1.25001e-007	 2.68969e-007
     0.125133	 1.11606e-007	 2.68444e-007
     0.125704	 2.35203e-007	 2.68469e-007
     0.126275	-2.73096e-007	 2.67000e-007
     0.126846	-6.53301e-007	 2.65676e-007
     0.127418	-6.21796e-007	 2.65260e-007
     0.127989	-3.73300e-007	 2.65125e-007
     0.128560	-8.65039e-008	 2.65397e-007
     0.129131	 1.63505e-007	 2.65488e-007
     0.129702	 3.77986e-008	 2.64590e-007
     0.130273	-4.47995e-007	 2.63214e-007
     0.130845	-7.63401e-007	 2.62328e-007
     0.131416	-5.54501e-007	 2.62192e-007
     0.131987	-1.03100e-007	 2.62676e-007
     0.132558	-1.40426e-009	 2.62648e-007
     0.133129	-4.71198e-007	 2.61521e-007
     0.133701	-1.10771e-006	 2.59789e-007
     0.134272	-5.29501e-007	 2.60196e-007
     0.134843	-3.91396e-007	 2.60064e-007
     0.135414	-3.42203e-007	 2.59801e-007
     0.135985	-6.07499e-007	 2.58866e-007
     0.136556	-2.97303e-007	 2.59203e-007
     0.137127	-2.08500e-007	 2.58728e-007
     0.137699	-5.10991e-008	 2.58778e-007
     0.138270	-2.20403e-007	 2.58030e-007
     0.138841	-6.10504e-007	 2.56904e-007
     0.139412	-1.85006e-007	 2.57094e-007
     0.139983	-2.87000e-007	 2.56389e-007
     0.140554	-6.76897e-007	 2.55472e-007
     0.141125	-5.63195e-007	 2.55271e-007
     0.141697	-2.09096e-007	 2.55452e-007
     0.142268	-4.70027e-008	 2.55208e-007
     0.142839	 3.20004e-007	 2.55557e-007
     0.143410	 2.17296e-007	 2.54876e-007
     0.143981	-2.26501e-007	 2.53693e-007
     0.144552	-5.37701e-007	 2.52533e-007
     0.145123	-4.01604e-007	 2.52586e-007
     0.145694	-1.59198e-007	 2.52826e-007
     0.146265	-3.29601e-009	 2.52470e-007
     0.146837	 2.23299e-007	 2.52547e-007
     0.147408	-1.09299e-007	 2.51443e-007
     0.147979	-3.59294e-007	 2.50708e-007
     0.148550	-3.10698e-007	 2.50557e-007
     0.149121	-1.91998e-007	 2.50181e-007
     0.149692	-6.27988e-008	 2.49935e-007
     0.150263	 2.61301e-007	 2.50231e-007
     0.150834	 1.89000e-007	 2.49924e-007
     0.151405	-7.87986e-008	 2.48752e-007
     0.151976	-1.92296e-007	 2.48105e-007
     0.152547	-1.20897e-007	 2.48018e-007
     0.153118	-3.10101e-007	 2.47384e-007
     0.153689	-8.02203e-007	 2.46048e-007
     0.154261	-5.51598e-007	 2.45944e-007
     0.154832	-4.85015e-008	 2.46716e-007
     0.155403	 3.84200e-007	 2.47029e-007
     0.155974	-1.45999e-007	 2.45448e-007
     0.156545	-2.48503e-007	 2.44947e-007
     0.157116	 1.39196e-007	 2.45343e-007
     0.157687	 2.61498e-007	 2.45364e-007
     0.158258	-3.30983e-008	 2.44529e-007
     0.158829	-7.59610e-009	 2.43973e-007
     0.159400	 4.42960e-008	 2.43770e-007
     0.159971	 5.98011e-008	 2.43667e-007
     0.160542	 1.80597e-007	 2.43474e-007
     0.161113	 5.14992e-008	 2.42909e-007
     0.161684	-9.96006e-008	 2.42245e-007
     0.162255	-5.10307e-007	 2.41069e-007
     0.162826	-3.78706e-007	 2.40723e-007
     0.163397	-5.12009e-008	 2.40819e-007
     0.163968	-2.21495e-007	 2.40226e-007
     0.164539	-4.58502e-007	 2.39763e-007
     0.165110	-1.87400e-007	 2.39888e-007
     0.165681	 5.60249e-009	 2.39975e-007
     0.166252	-3.28604e-007	 2.38955e-007
     0.166823	 3.13958e-008	 2.39203e-007
     0.167394	 4.14700e-007	 2.39514e-007
     0.167965	 2.44996e-007	 2.39013e-007
     0.168536	 3.59199e-007	 2.38541e-007
     0.169107	 4.89395e-007	 2.38516e-007
     0.169678	 3.15900e-007	 2.37898e-007
     0.170249	-1.22964e-008	 2.37062e-007
     0.170820	 6.77028e-008	 2.36746e-007
     0.171391	 1.61897e-007	 2.36617e-007
     0.171962	-1.88702e-007	 2.35771e-007
     0.172533	-3.49501e-007	 2.35235e-007
     0.173104	-7.33999e-007	 2.34284e-007
     0.173675	-6.98994e-007	 2.33872e-007
     0.174246	-3.88296e-007	 2.34299e-007
     0.174817	 1.60595e-007	 2.34844e-007
     0.175388	 8.03993e-008	 2.34468e-007
     0.175958	-6.02959e-008	 2.33671e-007
     0.176529	-4.17400e-007	 2.32806e-007
     0.177100	-3.12699e-007	 2.32776e-007
     0.177671	-2.37698e-007	 2.32506e-007
     0.178242	-1.71596e-007	 2.32190e-007
     0.178813	 4.07017e-008	 2.32298e-007
     0.179384	-1.18504e-007	 2.31704e-007
     0.179955	-4.90596e-007	 2.30994e-007
     0.180526	-4.58800e-007	 2.30699e-007
     0.181097	-1.77024e-008	 2.30931e-007
     0.181668	-3.07700e-007	 2.30085e-007
     0.182239	-7.59610e-009	 2.30559e-007
     0.182809	 2.65100e-007	 2.30501e-007
     0.183380	-1.33005e-008	 2.29557e-007
     0.183951	 1.23000e-007	 2.29653e-007
     0.184522	 6.03031e-008	 2.29116e-007
     0.185093	 1.55997e-008	 2.28730e-007
     0.185664	-2.11003e-008	 2.28443e-007
     0.186235	-7.52989e-008	 2.28148e-007
     0.186806	-4.11965e-008	 2.27842e-007
     0.187376	-3.38987e-008	 2.27489e-007
     0.187947	-4.50695e-007	 2.26476e-007
     0.188518	-4.52703e-007	 2.26252e-007
     0.189089	-1.63200e-007	 2.26367e-007
     0.189660	-1.83398e-007	 2.26048e-007
     0.190231	 1.41008e-008	 2.26113e-007
     0.190802	-1.56200e-007	 2.25577e-007
     0.191372	-3.38303e-007	 2.25090e-007
     0.191943	-4.32497e-007	 2.24630e-007
     0.192514	-5.87002e-007	 2.23935e-007
     0.193085	-4.65603e-007	 2.23881e-007
     0.193656	-2.68206e-007	 2.23916e-007
     0.194227	 9.69885e-009	 2.24072e-007
     0.194797	 3.75505e-007	 2.24397e-007
     0.195368	 2.12603e-007	 2.23722e-007
     0.195939	-2.70404e-007	 2.22984e-007
     0.196510	 4.34011e-008	 2.22941e-007
     0.197081	 1.21698e-007	 2.22765e-007
     0.197651	 1.04104e-007	 2.22604e-007
     0.198222	-4.40996e-008	 2.21967e-007
     0.198793	-4.03801e-007	 2.21197e-007
     0.199364	-3.66497e-007	 2.20937e-007
     0.199935	-8.38045e-008	 2.20951e-007
     0.200505	-9.54024e-008	 2.22704e-007
     0.201076	 4.02943e-008	 2.25752e-007
     0.201647	-4.60903e-007	 2.26778e-007
     0.202218	-4.30598e-007	 2.28244e-007
     0.202788	-3.69997e-007	 2.29111e-007
     0.203359	-3.62299e-007	 2.29928e-007
     0.203930	-4.65101e-007	 2.30656e-007
     0.204501	-7.59610e-009	 2.32174e-007
     0.205071	-5.79967e-008	 2.32143e-007
     0.205642	-2.33500e-007	 2.32062e-007
     0.206213	-4.05795e-007	 2.32094e-007
     0.206784	-8.52015e-008	 2.32805e-007
     0.207354	 2.00016e-008	 2.32864e-007
     0.207925	-1.07393e-007	 2.32953e-007
     0.208496	-8.70205e-009	 2.33191e-007
     0.209067	-2.89496e-007	 2.35507e-007
     0.209637	-2.09002e-007	 2.39400e-007
     0.210208	-3.46401e-007	 2.41648e-007
     0.210779	-2.09402e-007	 2.44128e-007
     0.211349	-4.02200e-007	 2.45154e-007
     0.211920	-3.67501e-007	 2.46538e-007
     0.212491	-4.76197e-007	 2.47746e-007
     0.213061	-2.63499e-007	 2.49603e-007
     0.213632	-4.15901e-007	 2.50595e-007
     0.214203	-4.36405e-007	 2.51654e-007
     0.214773	-7.30106e-007	 2.52219e-007
     0.215344	-7.92403e-007	 2.53193e-007
     0.215915	-3.55598e-007	 2.55040e-007
     0.216485	-1.51602e-007	 2.56938e-007
     0.217056	 6.49743e-009	 2.57587e-007
     0.217627	-1.69995e-007	 2.53398e-007
     0.218197	-4.35975e-008	 2.49964e-007
     0.218768	 2.41096e-007	 2.48941e-007
     0.219339	 3.07300e-007	 2.47960e-007
     0.219909	-6.60002e-008	 2.46371e-007
     0.220480	-7.03003e-008	 2.45685e-007
     0.221051	 5.59958e-008	 2.45190e-007
     0.221621	-2.36498e-007	 2.43880e-007
     0.222192	-3.87699e-007	 2.43181e-007
     0.222762	-4.55002e-007	 2.42540e-007
     0.223333	-5.27602e-007	 2.41989e-007
     0.223904	-3.74101e-007	 2.41877e-007
     0.224474	-5.36202e-007	 2.40878e-007
     0.225045	-5.71396e-007	 2.40186e-007
     0.225615	-3.33101e-007	 2.40026e-007
     0.226186	-2.92894e-007	 2.40350e-007
     0.226757	 1.57503e-007	 2.40538e-007
     0.227327	-2.09198e-007	 2.39430e-007
     0.227898	-3.43098e-007	 2.38961e-007
     0.228468	-2.76399e-007	 2.38716e-007
     0.229039	 8.69986e-008	 2.38862e-007
     0.229609	-3.13899e-007	 2.37938e-007
     0.230180	-1.86803e-007	 2.37737e-007
     0.230751	 1.10012e-008	 2.38110e-007
     0.231321	-5.33037e-008	 2.37631e-007
     0.231892	-9.18008e-008	 2.37330e-007
     0.232462	-3.12401e-007	 2.36966e-007
     0.233033	-2.57598e-007	 2.37204e-007
     0.233603	-2.10195e-007	 2.37183e-007
     0.234174	-1.77497e-007	 2.37166e-007
     0.234744	-4.58400e-007	 2.36667e-007
     0.235315	-5.80199e-007	 2.36071e-007
     0.235885	-3.91301e-007	 2.36170e-007
     0.236456	 1.14196e-007	 2.36791e-007
     0.237026	 2.67697e-007	 2.36702e-007
     0.237597	-1.47498e-007	 2.36064e-007
     0.238167	-3.79951e-008	 2.36135e-007
     0.238738	 2.56601e-007	 2.36382e-007
     0.239308	-5.79894e-009	 2.35779e-007
     0.239879	-1.91802e-007	 2.35051e-007
     0.240449	-6.57965e-008	 2.35287e-007
     0.241020	 4.40050e-008	 2.35296e-007
     0.241590	-7.28978e-008	 2.34989e-007
     0.242161	-3.48700e-007	 2.34182e-007
     0.242731	-5.59012e-008	 2.34558e-007
     0.243301	 1.45010e-008	 2.34370e-007
     0.243872	 1.74987e-008	 2.34265e-007
     0.244442	 8.41974e-008	 2.34506e-007
     0.245013	 3.68804e-007	 2.34670e-007
     0.245583	-8.88031e-008	 2.33612e-007
     0.246154	-3.04404e-007	 2.32987e-007
     0.246724	-3.89300e-007	 2.32756e-007
     0.247294	-2.37902e-007	 2.32894e-007
     0.247865	 2.22404e-007	 2.33525e-007
     0.248435	-4.42014e-008	 2.32758e-007
     0.249006	-5.99699e-007	 2.31891e-007
     0.249576	-3.13397e-007	 2.32231e-007
     0.250146	-5.58939e-008	 2.32402e-007
     0.250717	-2.34701e-007	 2.31949e-007
     0.251287	-2.94596e-007	 2.31811e-007
     0.251858	-2.29200e-007	 2.31608e-007
     0.252428	-3.30401e-007	 2.31339e-007
     0.252998	-8.34989e-008	 2.31742e-007
     0.253569	-7.64994e-008	 2.31647e-007
     0.254139	-3.39307e-007	 2.31122e-007
     0.254709	-1.90397e-007	 2.31061e-007
     0.255280	-1.27300e-007	 2.31070e-007
     0.255850	-7.00966e-008	 2.31009e-007
     0.256420	-8.34989e-008	 2.30842e-007
     0.256991	-3.67501e-007	 2.30167e-007
     0.257561	-6.09798e-007	 2.29675e-007
     0.258131	-7.26599e-007	 2.29312e-007
     0.258702	 1.22018e-008	 2.30484e-007
     0.259272	 2.55495e-007	 2.30705e-007
     0.259842	-4.28990e-008	 2.29940e-007
     0.260413	 1.63200e-007	 2.29945e-007
     0.260983	 2.59301e-007	 2.30121e-007
     0.261553	 1.50976e-008	 2.29519e-007
     0.262123	-2.59402e-007	 2.28999e-007
     0.262694	-4.15494e-007	 2.28521e-007
     0.263264	-3.14903e-007	 2.28406e-007
     0.263834	 1.01063e-008	 2.29022e-007
     0.264405	-1.01798e-007	 2.28606e-007
     0.264975	 5.00004e-008	 2.28828e-007
     0.265545	-8.50559e-009	 2.28446e-007
     0.266115	-5.65051e-008	 2.28186e-007
     0.266686	 2.15499e-007	 2.28579e-007
     0.267256	 7.62011e-008	 2.28168e-007
     0.267826	-2.76101e-007	 2.27144e-007
     0.268396	-3.41999e-007	 2.26913e-007
     0.268966	-2.07001e-008	 2.27221e-007
     0.269537	 1.06898e-007	 2.27527e-007
     0.270107	 1.73597e-007	 2.27257e-007
     0.270677	 3.21299e-007	 2.27470e-007
     0.271247	 5.49044e-008	 2.26885e-007
     0.271817	-1.00990e-008	 2.26810e-007
     0.272388	-1.88600e-007	 2.26264e-007
     0.272958	-1.94494e-007	 2.26117e-007
     0.273528	-3.51705e-007	 2.25708e-007
     0.274098	-3.84396e-007	 2.25600e-007
     0.274668	-3.31900e-007	 2.25298e-007
     0.275238	 3.47936e-008	 2.25709e-007
     0.275809	-2.51966e-008	 2.25639e-007
     0.276379	-2.44298e-007	 2.25117e-007
     0.276949	 1.43897e-007	 2.25687e-007
     0.277519	 1.87902e-007	 2.25525e-007
     0.278089	 8.67003e-008	 2.25449e-007
     0.278659	-1.62698e-007	 2.24839e-007
     0.279229	 8.20000e-009	 2.24832e-007
     0.279800	 3.44102e-007	 2.25236e-007
     0.280370	 3.05401e-007	 2.25090e-007
     0.280940	-1.29105e-007	 2.24154e-007
     0.281510	-3.91403e-007	 2.23712e-007
     0.282080	-2.38499e-007	 2.23965e-007
     0.282650	-1.37297e-007	 2.23701e-007
     0.283220	 9.55042e-008	 2.24040e-007
     0.283790	-2.26937e-008	 2.23666e-007
     0.284360	-3.07504e-007	 2.23124e-007
     0.284930	-2.94298e-007	 2.22946e-007
     0.285500	-3.58799e-007	 2.22726e-007
     0.286070	-3.56296e-007	 2.22772e-007
     0.286641	-8.22984e-008	 2.22803e-007
     0.287211	-1.78043e-008	 2.23129e-007
     0.287781	 2.30000e-007	 2.23183e-007
     0.288351	 4.97021e-008	 2.22918e-007
     0.288921	-7.68050e-008	 2.22579e-007
     0.289491	-9.81963e-008	 2.22188e-007
     0.290061	 2.64605e-007	 2.23005e-007
     0.290631	 1.65703e-007	 2.22540e-007
     0.291201	 7.97008e-008	 2.22087e-007
     0.291771	 1.30101e-007	 2.21901e-007
     0.292341	 6.82048e-008	 2.21309e-007
     0.292911	 1.34300e-007	 2.21324e-007
     0.293481	 1.20293e-007	 2.20814e-007
     0.294051	 3.56602e-007	 2.20953e-007
     0.294621	 6.54298e-007	 2.21190e-007
     0.295191	 3.97398e-007	 2.20308e-007
     0.295761	 4.35000e-007	 2.20202e-007
     0.296330	 2.25496e-007	 2.19858e-007
     0.296900	 4.07963e-008	 2.19320e-007
     0.297470	-2.27999e-007	 2.18829e-007
     0.298040	 1.47993e-008	 2.18976e-007
     0.298610	 4.48803e-007	 2.19532e-007
     0.299180	 1.83296e-007	 2.18920e-007
     0.299750	-1.97797e-007	 2.18239e-007
     0.300320	-4.74975e-008	 2.18340e-007
     0.300890	-4.29398e-007	 2.17701e-007
     0.301460	-5.48396e-007	 2.17381e-007
     0.302030	-2.71699e-007	 2.17612e-007
     0.302600	 2.07947e-008	 2.17972e-007
     0.303169	-1.63898e-007	 2.17520e-007
     0.303739	-1.66096e-007	 2.17410e-007
     0.304309	-1.26398e-007	 2.17393e-007
     0.304879	-6.43995e-008	 2.17204e-007
     0.305449	-1.04599e-007	 2.17221e-007
     0.306019	-6.55302e-007	 2.16098e-007
     0.306589	-5.60402e-007	 2.16305e-007
     0.307158	-3.84905e-007	 2.16267e-007
     0.307728	-2.21306e-007	 2.16555e-007
     0.308298	-2.87895e-007	 2.16441e-007
     0.308868	-8.73042e-008	 2.16388e-007
     0.309438	-1.00990e-008	 2.16610e-007
     0.310008	-2.79033e-008	 2.16174e-007
     0.310577	-1.14502e-007	 2.16151e-007
     0.311147	-1.06003e-007	 2.15805e-007
     0.311717	-3.42698e-007	 2.15277e-007
     0.312287	-4.90996e-007	 2.15131e-007
     0.312856	-5.42597e-007	 2.14710e-007
     0.313426	-6.03301e-007	 2.14817e-007
     0.313996	-3.44902e-007	 2.14857e-007
     0.314566	-1.50198e-007	 2.14982e-007
     0.315136	 2.68701e-007	 2.15693e-007
     0.315705	 1.99005e-007	 2.15148e-007
     0.316275	 3.57097e-007	 2.15645e-007
     0.316845	 6.37105e-007	 2.15669e-007
     0.317414	 1.20803e-007	 2.14896e-007
     0.317984	-1.13694e-007	 2.14367e-007
     0.318554	 1.51100e-007	 2.14352e-007
     0.319124	 5.79967e-008	 2.14383e-007
     0.319693	 3.42501e-007	 2.14369e-007
     0.320263	 6.91070e-008	 2.14241e-007
     0.320833	 3.23402e-007	 2.14244e-007
     0.321402	 5.62402e-007	 2.14442e-007
     0.321972	 1.33899e-007	 2.13854e-007
     0.322542	 3.34039e-008	 2.13398e-007
     0.323111	 4.96948e-008	 2.13519e-007
     0.323681	 1.67929e-008	 2.13108e-007
     0.324251	 1.53959e-008	 2.13024e-007
     0.324820	-2.23401e-007	 2.12630e-007
     0.325390	-9.92004e-008	 2.12400e-007
     0.325960	 8.41028e-008	 2.12835e-007
     0.326529	 5.37038e-008	 2.12452e-007
     0.327099	 2.05604e-007	 2.12900e-007
