aldo_pH7p5_Elution1_0022_circles#_1_sc.txt - 1.00000 * Buffer_21.dat
 Q 	 I(Q) 	 ecart_type
    0.0354309	-1.02780e-006	 4.48219e-007
    0.0360023	-1.30220e-006	 4.42811e-007
    0.0365738	-8.91800e-007	 4.39561e-007
    0.0371452	-2.20200e-007	 4.37207e-007
    0.0377167	-8.53601e-007	 4.31382e-007
    0.0382881	-1.13340e-006	 4.26899e-007
    0.0388596	-5.91099e-007	 4.24072e-007
    0.0394310	-9.12099e-007	 4.19803e-007
    0.0400025	-7.14303e-007	 4.16552e-007
    0.0405739	-4.42604e-007	 4.13756e-007
    0.0411454	-5.80701e-007	 4.09798e-007
    0.0417168	-5.12802e-007	 4.06063e-007
    0.0422883	-2.85603e-007	 4.03595e-007
    0.0428597	-8.79008e-008	 4.00807e-007
    0.0434311	-2.57096e-007	 3.96736e-007
    0.0440026	-5.20013e-008	 3.94667e-007
    0.0445740	-4.99400e-007	 3.90504e-007
    0.0451455	-9.34102e-007	 3.86171e-007
    0.0457169	-3.45099e-007	 3.84926e-007
    0.0462883	-5.60998e-007	 3.81327e-007
    0.0468598	-7.26701e-007	 3.77852e-007
    0.0474312	-6.30804e-007	 3.75859e-007
    0.0480026	-2.59970e-008	 3.75171e-007
    0.0485741	-2.59024e-008	 3.72185e-007
    0.0491455	-1.19920e-006	 3.66930e-007
    0.0497169	-1.48550e-006	 3.63586e-007
    0.0502884	-6.31204e-007	 3.62766e-007
    0.0508598	-2.94400e-007	 3.61557e-007
    0.0514312	-2.19996e-007	 3.59742e-007
    0.0520026	-7.33598e-007	 3.55651e-007
    0.0525741	-1.09700e-007	 3.54941e-007
    0.0531455	-8.48013e-008	 3.52772e-007
    0.0537169	-3.05299e-007	 3.50507e-007
    0.0542883	-6.96004e-007	 3.47108e-007
    0.0548598	-9.58302e-007	 3.44226e-007
    0.0554312	-6.66107e-007	 3.43322e-007
    0.0560026	 1.29097e-007	 3.43361e-007
    0.0565740	-2.18104e-007	 3.40451e-007
    0.0571454	-6.75296e-007	 3.36813e-007
    0.0577169	-6.78003e-007	 3.35373e-007
    0.0582883	-1.40170e-006	 3.32080e-007
    0.0588597	-7.53498e-007	 3.31358e-007
    0.0594311	-4.55599e-007	 3.30151e-007
    0.0600025	-8.74403e-007	 3.27836e-007
    0.0605739	-9.83004e-007	 3.25756e-007
    0.0611453	-6.36697e-007	 3.24643e-007
    0.0617167	-4.94765e-010	 3.24295e-007
    0.0622881	 1.98495e-007	 3.23030e-007
    0.0628595	 1.15702e-007	 3.21018e-007
    0.0634309	-4.03001e-007	 3.18608e-007
    0.0640023	-1.00670e-006	 3.15563e-007
    0.0645737	-5.88399e-007	 3.15075e-007
    0.0651451	-5.95028e-008	 3.14622e-007
    0.0657165	-1.78501e-007	 3.12759e-007
    0.0662879	-5.69198e-007	 3.10172e-007
    0.0668593	-9.81498e-007	 3.07614e-007
    0.0674307	-9.87697e-007	 3.06330e-007
    0.0680021	-2.23896e-007	 3.06216e-007
    0.0685735	-3.30103e-007	 3.04514e-007
    0.0691449	-4.87198e-007	 3.02888e-007
    0.0697163	-3.82999e-007	 3.01856e-007
    0.0702877	-4.20900e-007	 3.00650e-007
    0.0708591	-3.69037e-008	 2.99804e-007
    0.0714305	 3.32002e-008	 2.98668e-007
    0.0720018	 8.20000e-009	 2.97510e-007
    0.0725732	-1.57597e-007	 3.00708e-007
    0.0731446	-8.49832e-009	 3.03183e-007
    0.0737160	 3.32104e-007	 3.04564e-007
    0.0742874	 9.02000e-008	 3.05000e-007
    0.0748587	 1.04003e-007	 3.05496e-007
    0.0754301	 4.20099e-007	 3.06173e-007
    0.0760015	 2.22099e-007	 3.06085e-007
    0.0765729	 3.17013e-008	 3.05168e-007
    0.0771442	 3.97995e-008	 3.05211e-007
    0.0777156	-2.28029e-008	 3.05348e-007
    0.0782870	 6.86050e-008	 3.05090e-007
    0.0788583	-2.07896e-007	 3.04390e-007
    0.0794297	-7.74016e-008	 3.04429e-007
    0.0800011	-2.46597e-007	 3.03899e-007
    0.0805724	-5.16899e-007	 3.02888e-007
    0.0811438	-6.71302e-007	 3.04023e-007
    0.0817151	-4.04703e-007	 3.10474e-007
    0.0822865	 3.53597e-007	 3.14725e-007
    0.0828579	-1.74499e-007	 3.15823e-007
    0.0834292	-6.35206e-007	 3.16496e-007
    0.0840006	-5.31305e-007	 3.18403e-007
    0.0845719	-1.84104e-007	 3.20643e-007
    0.0851433	-3.02301e-007	 3.21622e-007
    0.0857146	-3.98897e-007	 3.22782e-007
    0.0862859	-7.00966e-008	 3.24617e-007
    0.0868573	-7.43297e-007	 3.23076e-007
    0.0874286	-7.45596e-007	 3.17072e-007
    0.0880000	-3.22099e-007	 3.14482e-007
    0.0885713	-4.79798e-007	 3.11735e-007
    0.0891427	-5.09026e-008	 3.10247e-007
    0.0897140	 1.78399e-007	 3.09790e-007
    0.0902853	-1.21101e-007	 3.07701e-007
    0.0908566	-1.19602e-007	 3.06537e-007
    0.0914280	-6.99947e-009	 3.05965e-007
    0.0919993	-1.97899e-007	 3.04604e-007
    0.0925706	 2.34701e-007	 3.04729e-007
    0.0931420	 2.96204e-007	 3.04220e-007
    0.0937133	-5.69707e-009	 3.02416e-007
    0.0942846	-6.98601e-007	 3.00033e-007
    0.0948559	-6.86297e-007	 2.99415e-007
    0.0954272	-9.65956e-008	 2.99852e-007
    0.0959985	-5.38399e-007	 2.98397e-007
    0.0965699	-2.98598e-007	 2.98441e-007
    0.0971412	-2.08202e-007	 2.97969e-007
    0.0977125	-2.59002e-007	 2.97151e-007
    0.0982838	-1.01798e-007	 2.96658e-007
    0.0988551	 9.90985e-008	 2.96177e-007
    0.0994264	-1.11802e-007	 2.95633e-007
    0.0999977	-4.99000e-007	 2.93664e-007
     0.100569	-4.37598e-007	 2.93338e-007
     0.101140	-3.80896e-007	 2.92766e-007
     0.101712	 3.11993e-008	 2.92985e-007
     0.102283	-6.90488e-009	 2.92309e-007
     0.102854	-1.63200e-007	 2.91051e-007
     0.103425	-4.91404e-007	 2.89887e-007
     0.103997	-1.00597e-007	 2.90133e-007
     0.104568	-3.03044e-008	 2.89760e-007
     0.105139	 1.37807e-007	 2.89716e-007
     0.105711	 5.95028e-008	 2.88372e-007
     0.106282	 7.53062e-008	 2.87948e-007
     0.106853	-1.70898e-007	 2.87005e-007
     0.107424	-7.59610e-009	 2.86568e-007
     0.107996	-3.95397e-007	 2.85020e-007
     0.108567	-3.47936e-008	 2.85092e-007
     0.109138	 3.79805e-009	 2.84483e-007
     0.109709	 1.83602e-007	 2.84015e-007
     0.110281	-2.11905e-007	 2.81956e-007
     0.110852	-2.52607e-007	 2.81117e-007
     0.111423	-4.16796e-007	 2.79995e-007
     0.111995	-1.41794e-007	 2.80063e-007
     0.112566	-2.18402e-007	 2.78942e-007
     0.113137	-1.91496e-007	 2.78022e-007
     0.113708	 3.30037e-008	 2.78010e-007
     0.114280	 3.93899e-007	 2.78226e-007
     0.114851	 3.51902e-007	 2.77549e-007
     0.115422	 2.38702e-007	 2.76833e-007
     0.115993	-1.26900e-007	 2.75923e-007
     0.116564	-8.54998e-008	 2.75266e-007
     0.117136	-2.66009e-008	 2.74924e-007
     0.117707	-2.10697e-007	 2.73809e-007
     0.118278	-4.78205e-007	 2.73019e-007
     0.118849	-5.25099e-007	 2.72773e-007
     0.119421	-4.79493e-007	 2.71895e-007
     0.119992	-2.62102e-007	 2.71981e-007
     0.120563	-4.47297e-007	 2.71159e-007
     0.121134	-3.09003e-007	 2.71252e-007
     0.121706	-3.65297e-007	 2.70613e-007
     0.122277	-5.95996e-007	 2.69194e-007
     0.122848	-7.59028e-008	 2.70066e-007
     0.123419	 4.19102e-007	 2.70691e-007
     0.123990	 1.28697e-007	 2.69421e-007
     0.124562	-9.98989e-008	 2.68489e-007
     0.125133	-6.66296e-007	 2.66898e-007
     0.125704	-3.05801e-007	 2.67383e-007
     0.126275	-2.60399e-007	 2.66979e-007
     0.126846	-1.61097e-007	 2.66576e-007
     0.127418	-1.62894e-007	 2.66096e-007
     0.127989	 3.48402e-007	 2.66460e-007
     0.128560	 1.38396e-007	 2.65782e-007
     0.129131	-3.03000e-007	 2.64554e-007
     0.129702	-2.57598e-007	 2.63983e-007
     0.130273	-2.36600e-007	 2.63572e-007
     0.130845	-3.95601e-007	 2.62986e-007
     0.131416	-1.97899e-007	 2.62826e-007
     0.131987	 1.23997e-007	 2.63061e-007
     0.132558	 2.73598e-007	 2.63122e-007
     0.133129	-1.47898e-007	 2.62088e-007
     0.133701	-4.20703e-007	 2.61045e-007
     0.134272	-4.11601e-007	 2.60374e-007
     0.134843	 2.62007e-008	 2.60806e-007
     0.135414	-2.98402e-007	 2.59839e-007
     0.135985	-2.57700e-007	 2.59479e-007
     0.136556	 1.11497e-007	 2.59924e-007
     0.137127	 3.18032e-008	 2.59133e-007
     0.137699	 1.62399e-007	 2.59131e-007
     0.138270	 2.19101e-007	 2.58804e-007
     0.138841	 1.47200e-007	 2.58271e-007
     0.139412	-2.36105e-007	 2.56956e-007
     0.139983	-2.37102e-007	 2.56438e-007
     0.140554	-2.28996e-007	 2.56261e-007
     0.141125	-2.93199e-007	 2.55728e-007
     0.141697	 2.59606e-007	 2.56272e-007
     0.142268	-1.97033e-008	 2.55215e-007
     0.142839	-2.90500e-007	 2.54390e-007
     0.143410	-4.80104e-007	 2.53551e-007
     0.143981	-6.69301e-007	 2.52834e-007
     0.144552	-7.94302e-007	 2.52017e-007
     0.145123	-7.90504e-007	 2.51828e-007
     0.145694	-4.41301e-007	 2.52267e-007
     0.146265	 2.80124e-009	 2.52438e-007
     0.146837	 1.03100e-007	 2.52286e-007
     0.147408	 2.99697e-007	 2.52143e-007
     0.147979	 1.66401e-007	 2.51621e-007
     0.148550	 3.68098e-007	 2.51745e-007
     0.149121	 9.20409e-009	 2.50502e-007
     0.149692	-4.70602e-007	 2.49153e-007
     0.150263	-1.30000e-007	 2.49482e-007
     0.150834	 6.80957e-008	 2.49664e-007
     0.151405	-1.16699e-007	 2.48641e-007
     0.151976	-4.05998e-008	 2.48336e-007
     0.152547	-1.37006e-008	 2.48169e-007
     0.153118	-1.58900e-007	 2.47614e-007
     0.153689	-2.50999e-007	 2.46998e-007
     0.154261	-1.54701e-007	 2.46614e-007
     0.154832	 1.61999e-007	 2.47050e-007
     0.155403	 4.57003e-008	 2.46384e-007
     0.155974	 1.26900e-007	 2.45894e-007
     0.156545	 2.93599e-007	 2.45871e-007
     0.157116	 3.73999e-007	 2.45718e-007
     0.157687	-2.28203e-007	 2.44454e-007
     0.158258	-4.12394e-007	 2.43814e-007
     0.158829	-4.09600e-007	 2.43218e-007
     0.159400	-3.87401e-007	 2.42963e-007
     0.159971	 3.46990e-008	 2.43581e-007
     0.160542	-1.12996e-008	 2.43094e-007
     0.161113	-4.40901e-007	 2.42000e-007
     0.161684	-1.74397e-007	 2.42072e-007
     0.162255	 1.72797e-007	 2.42230e-007
     0.162826	-1.16052e-008	 2.41326e-007
     0.163397	 1.18198e-007	 2.41074e-007
     0.163968	 1.33601e-007	 2.40806e-007
     0.164539	 1.52904e-007	 2.40790e-007
     0.165110	 9.18008e-008	 2.40334e-007
     0.165681	 5.75019e-008	 2.40025e-007
     0.166252	 1.84009e-008	 2.39518e-007
     0.166823	 2.49696e-007	 2.39541e-007
     0.167394	-1.61701e-007	 2.38475e-007
     0.167965	-4.03801e-007	 2.37847e-007
     0.168536	-6.20799e-007	 2.36802e-007
     0.169107	-2.86404e-007	 2.37135e-007
     0.169678	-5.50193e-007	 2.36361e-007
     0.170249	-4.52696e-007	 2.36261e-007
     0.170820	 3.75097e-007	 2.37234e-007
     0.171391	 4.11201e-007	 2.37005e-007
     0.171962	 6.61967e-008	 2.36169e-007
     0.172533	-2.17304e-007	 2.35423e-007
     0.173104	-1.16597e-007	 2.35304e-007
     0.173675	-1.89801e-007	 2.34705e-007
     0.174246	 9.84001e-008	 2.35091e-007
     0.174817	-1.29403e-007	 2.34309e-007
     0.175388	-2.83901e-007	 2.33807e-007
     0.175958	-9.71995e-008	 2.33569e-007
     0.176529	-7.47023e-008	 2.33350e-007
     0.177100	 1.63302e-007	 2.33545e-007
     0.177671	-6.10016e-008	 2.32767e-007
     0.178242	-3.73300e-007	 2.31808e-007
     0.178813	-2.03399e-007	 2.31845e-007
     0.179384	-7.98027e-008	 2.31731e-007
     0.179955	 1.54498e-007	 2.32046e-007
     0.180526	 1.11104e-007	 2.31621e-007
     0.181097	 1.01900e-007	 2.31092e-007
     0.181668	 1.50496e-007	 2.30818e-007
     0.182239	-3.55401e-007	 2.29935e-007
     0.182809	-5.14199e-007	 2.29152e-007
     0.183380	-2.91700e-007	 2.29050e-007
     0.183951	-2.07496e-007	 2.29060e-007
     0.184522	-2.82016e-008	 2.28929e-007
     0.185093	-1.92595e-007	 2.28342e-007
     0.185664	-1.39698e-009	 2.28437e-007
     0.186235	 1.54701e-007	 2.28492e-007
     0.186806	-2.54302e-007	 2.27448e-007
     0.187376	-5.57302e-007	 2.26577e-007
     0.187947	-4.76401e-007	 2.26395e-007
     0.188518	-1.07801e-007	 2.26787e-007
     0.189089	-6.17001e-008	 2.26498e-007
     0.189660	-1.74499e-007	 2.26024e-007
     0.190231	-2.36505e-007	 2.25660e-007
     0.190802	-7.35963e-008	 2.25675e-007
     0.191372	-4.01997e-008	 2.25544e-007
     0.191943	-2.30102e-007	 2.24927e-007
     0.192514	-3.12401e-007	 2.24350e-007
     0.193085	-3.03196e-007	 2.24111e-007
     0.193656	-9.57007e-008	 2.24161e-007
     0.194227	-2.21502e-007	 2.23655e-007
     0.194797	-1.04999e-007	 2.23572e-007
     0.195368	 2.55903e-007	 2.23754e-007
     0.195939	-9.63046e-008	 2.23231e-007
     0.196510	-2.46793e-007	 2.22428e-007
     0.197081	-3.15100e-007	 2.22014e-007
     0.197651	-2.01399e-007	 2.22069e-007
     0.198222	-1.08601e-007	 2.21824e-007
     0.198793	-2.72004e-007	 2.21374e-007
     0.199364	-6.79938e-008	 2.21386e-007
     0.199935	 1.34896e-007	 2.21268e-007
     0.200505	 2.33296e-007	 2.23203e-007
     0.201076	 1.82896e-007	 2.25949e-007
     0.201647	-1.71800e-007	 2.27223e-007
     0.202218	-2.14197e-007	 2.28569e-007
     0.202788	 1.91299e-007	 2.30019e-007
     0.203359	 3.27898e-007	 2.31059e-007
     0.203930	 5.10045e-008	 2.31494e-007
     0.204501	-2.55997e-007	 2.31711e-007
     0.205071	-2.16300e-007	 2.31834e-007
     0.205642	-1.37501e-007	 2.32187e-007
     0.206213	-1.59496e-007	 2.32476e-007
     0.206784	-7.01039e-008	 2.32791e-007
     0.207354	 2.77701e-007	 2.33265e-007
     0.207925	 2.62502e-007	 2.33547e-007
     0.208496	 3.00097e-007	 2.33680e-007
     0.209067	 9.78034e-008	 2.36140e-007
     0.209637	-1.76602e-007	 2.39417e-007
     0.210208	-3.60596e-007	 2.41582e-007
     0.210779	 4.62969e-008	 2.44547e-007
     0.211349	 8.36953e-008	 2.45991e-007
     0.211920	-1.95600e-007	 2.46810e-007
     0.212491	-1.60500e-007	 2.48282e-007
     0.213061	-5.00950e-008	 2.49954e-007
     0.213632	 6.96018e-008	 2.51452e-007
     0.214203	-4.22006e-008	 2.52345e-007
     0.214773	-4.42604e-007	 2.52715e-007
     0.215344	-4.13900e-007	 2.53862e-007
     0.215915	-9.10950e-008	 2.55496e-007
     0.216485	-4.08036e-008	 2.57104e-007
     0.217056	-4.66025e-008	 2.57442e-007
     0.217627	 1.79200e-007	 2.54008e-007
     0.218197	 6.20705e-007	 2.51142e-007
     0.218768	 3.32002e-007	 2.49064e-007
     0.219339	 1.57495e-007	 2.47645e-007
     0.219909	-7.23012e-008	 2.46317e-007
     0.220480	-4.86980e-008	 2.45682e-007
     0.221051	 1.09496e-007	 2.45246e-007
     0.221621	-2.25999e-007	 2.43857e-007
     0.222192	-2.07947e-008	 2.43800e-007
     0.222762	 1.76304e-007	 2.43635e-007
     0.223333	 4.34011e-008	 2.42974e-007
     0.223904	-1.68904e-007	 2.42205e-007
     0.224474	-2.74304e-007	 2.41306e-007
     0.225045	-5.20595e-007	 2.40236e-007
     0.225615	-5.03096e-007	 2.39682e-007
     0.226186	-4.26000e-007	 2.40071e-007
     0.226757	-3.54601e-007	 2.39588e-007
     0.227327	-1.78501e-007	 2.39444e-007
     0.227898	-3.98897e-007	 2.38821e-007
     0.228468	-2.64896e-007	 2.38696e-007
     0.229039	 3.43200e-007	 2.39274e-007
     0.229609	 3.57002e-007	 2.39082e-007
     0.230180	-1.35100e-007	 2.37788e-007
     0.230751	-7.79983e-008	 2.37913e-007
     0.231321	 4.88944e-008	 2.37771e-007
     0.231892	-1.32299e-007	 2.37217e-007
     0.232462	-9.49003e-008	 2.37308e-007
     0.233033	-4.11019e-008	 2.37546e-007
     0.233603	 4.30104e-007	 2.38270e-007
     0.234174	 3.39402e-007	 2.38035e-007
     0.234744	 2.37203e-007	 2.37853e-007
     0.235315	 1.50976e-008	 2.37081e-007
     0.235885	-1.84205e-007	 2.36495e-007
     0.236456	 9.28994e-008	 2.36714e-007
     0.237026	 3.04099e-007	 2.36725e-007
     0.237597	 2.66897e-007	 2.36751e-007
     0.238167	 2.64699e-007	 2.36626e-007
     0.238738	 6.46978e-008	 2.36005e-007
     0.239308	 1.60398e-007	 2.36030e-007
     0.239879	 2.63804e-007	 2.35809e-007
     0.240449	-3.22980e-008	 2.35304e-007
     0.241020	-2.21000e-007	 2.34794e-007
     0.241590	-3.73497e-007	 2.34423e-007
     0.242161	-4.33000e-007	 2.33994e-007
     0.242731	 1.68002e-008	 2.34645e-007
     0.243301	 4.94038e-008	 2.34390e-007
     0.243872	-4.34011e-008	 2.34119e-007
     0.244442	-2.40601e-007	 2.33900e-007
     0.245013	-5.05999e-007	 2.33106e-007
     0.245583	-2.34104e-007	 2.33320e-007
     0.246154	 2.85196e-007	 2.33972e-007
     0.246724	 1.54199e-007	 2.33661e-007
     0.247294	-1.67602e-007	 2.32977e-007
     0.247865	-1.48902e-007	 2.32842e-007
     0.248435	 1.13796e-007	 2.32993e-007
     0.249006	 2.24099e-007	 2.33281e-007
     0.249576	 2.61403e-007	 2.33187e-007
     0.250146	 1.12501e-007	 2.32654e-007
     0.250717	 1.06396e-007	 2.32499e-007
     0.251287	 6.37010e-008	 2.32391e-007
     0.251858	 1.66801e-007	 2.32254e-007
     0.252428	-6.65023e-008	 2.31756e-007
     0.252998	 9.36998e-008	 2.32009e-007
     0.253569	 1.10798e-007	 2.31931e-007
     0.254139	 9.08985e-008	 2.31826e-007
     0.254709	-1.06098e-007	 2.31167e-007
     0.255280	-9.57953e-008	 2.31085e-007
     0.255850	 3.78059e-008	 2.31156e-007
     0.256420	 4.61099e-007	 2.31738e-007
     0.256991	 7.05768e-010	 2.30763e-007
     0.257561	-4.40697e-007	 2.29928e-007
     0.258131	-2.49500e-007	 2.30094e-007
     0.258702	-6.30098e-009	 2.30413e-007
     0.259272	 1.20795e-007	 2.30435e-007
     0.259842	 8.20000e-008	 2.30115e-007
     0.260413	-7.79037e-008	 2.29493e-007
     0.260983	-1.89597e-007	 2.29313e-007
     0.261553	-1.86796e-007	 2.29134e-007
     0.262123	-1.35900e-007	 2.29172e-007
     0.262694	-4.92946e-008	 2.29109e-007
     0.263264	 9.65956e-008	 2.29071e-007
     0.263834	 5.78606e-007	 2.29952e-007
     0.264405	 1.75598e-007	 2.29041e-007
     0.264975	-2.40900e-007	 2.28293e-007
     0.265545	-2.03501e-007	 2.28074e-007
     0.266115	-1.70403e-007	 2.27953e-007
     0.266686	-2.07699e-007	 2.27820e-007
     0.267256	-3.79099e-007	 2.27353e-007
     0.267826	-5.15000e-007	 2.26699e-007
     0.268396	-1.56302e-007	 2.27191e-007
     0.268966	 2.26595e-007	 2.27601e-007
     0.269537	 2.16503e-007	 2.27675e-007
     0.270107	 1.41954e-008	 2.26949e-007
     0.270677	 3.68600e-007	 2.27511e-007
     0.271247	 8.06904e-007	 2.28115e-007
     0.271817	 5.20398e-007	 2.27668e-007
     0.272388	 2.24398e-007	 2.26923e-007
     0.272958	 6.55054e-008	 2.26519e-007
     0.273528	-2.80204e-007	 2.25791e-007
     0.274098	-1.17900e-007	 2.26013e-007
     0.274668	 1.93904e-007	 2.26148e-007
     0.275238	 2.08100e-007	 2.25963e-007
     0.275809	 2.23103e-007	 2.26019e-007
     0.276379	-1.80102e-007	 2.25188e-007
     0.276949	-1.64997e-007	 2.25128e-007
     0.277519	-9.55988e-008	 2.25010e-007
     0.278089	-1.39989e-008	 2.25241e-007
     0.278659	-1.52941e-008	 2.25048e-007
     0.279229	 6.50034e-008	 2.24889e-007
     0.279800	-9.69958e-008	 2.24458e-007
     0.280370	-1.11701e-007	 2.24353e-007
     0.280940	 2.15798e-007	 2.24694e-007
     0.281510	 4.76095e-007	 2.25127e-007
     0.282080	 2.40703e-007	 2.24730e-007
     0.282650	-6.57019e-008	 2.23784e-007
     0.283220	-2.07096e-007	 2.23494e-007
     0.283790	 1.38025e-008	 2.23689e-007
     0.284360	-2.29404e-007	 2.23216e-007
     0.284930	-1.43104e-007	 2.23162e-007
     0.285500	 7.07005e-008	 2.23406e-007
     0.286070	 9.83055e-008	 2.23495e-007
     0.286641	 1.89400e-007	 2.23218e-007
     0.287211	-1.11504e-007	 2.22935e-007
     0.287781	-2.64503e-007	 2.22321e-007
     0.288351	-2.25002e-007	 2.22424e-007
     0.288921	-8.50050e-008	 2.22529e-007
     0.289491	 1.40302e-007	 2.22546e-007
     0.290061	 1.51798e-007	 2.22780e-007
     0.290631	-1.50198e-007	 2.21978e-007
     0.291201	-2.89998e-007	 2.21436e-007
     0.291771	-2.69902e-007	 2.21200e-007
     0.292341	-3.78895e-007	 2.20531e-007
     0.292911	-2.64503e-007	 2.20627e-007
     0.293481	-2.03101e-007	 2.20243e-007
     0.294051	-3.97798e-007	 2.19672e-007
     0.294621	-6.29007e-008	 2.19976e-007
     0.295191	 1.48495e-007	 2.19862e-007
     0.295761	 3.31405e-007	 2.19995e-007
     0.296330	 3.00897e-007	 2.19944e-007
     0.296900	 5.83968e-008	 2.19311e-007
     0.297470	 1.15600e-007	 2.19355e-007
     0.298040	 2.10799e-007	 2.19260e-007
     0.298610	 2.31004e-007	 2.19139e-007
     0.299180	-3.70346e-009	 2.18577e-007
     0.299750	 2.07001e-008	 2.18559e-007
     0.300320	-2.58500e-007	 2.17958e-007
     0.300890	-3.26901e-007	 2.17832e-007
     0.301460	-8.49832e-009	 2.18226e-007
     0.302030	 1.47702e-007	 2.18259e-007
     0.302600	 2.86964e-008	 2.17948e-007
     0.303169	 6.90998e-008	 2.17863e-007
     0.303739	-1.61017e-008	 2.17617e-007
     0.304309	 3.91599e-007	 2.18198e-007
     0.304879	 2.63695e-007	 2.17700e-007
     0.305449	 2.76203e-007	 2.17803e-007
     0.306019	 3.69400e-007	 2.17727e-007
     0.306589	 2.31958e-008	 2.17218e-007
     0.307158	-2.12400e-007	 2.16511e-007
     0.307728	-1.35202e-007	 2.16658e-007
     0.308298	-3.17799e-007	 2.16356e-007
     0.308868	-3.55903e-007	 2.15916e-007
     0.309438	-3.91701e-007	 2.15954e-007
     0.310008	-5.95028e-008	 2.16087e-007
     0.310577	-1.18605e-007	 2.16108e-007
     0.311147	-4.85699e-007	 2.15154e-007
     0.311717	 2.22703e-007	 2.16155e-007
     0.312287	 2.86804e-007	 2.16353e-007
     0.312856	 1.73299e-007	 2.15830e-007
     0.313426	-4.31974e-008	 2.15688e-007
     0.313996	 4.57949e-008	 2.15451e-007
     0.314566	 2.12705e-007	 2.15531e-007
     0.315136	 1.25503e-007	 2.15426e-007
     0.315705	 9.90040e-008	 2.14951e-007
     0.316275	-1.51100e-007	 2.14791e-007
     0.316845	 2.41904e-007	 2.14998e-007
     0.317414	 2.59904e-007	 2.15083e-007
     0.317984	 1.59802e-007	 2.14770e-007
     0.318554	 2.37495e-007	 2.14454e-007
     0.319124	 3.50992e-008	 2.14309e-007
     0.319693	 1.01099e-007	 2.13945e-007
     0.320263	-1.00597e-007	 2.13933e-007
     0.320833	 2.98023e-008	 2.13738e-007
     0.321402	 1.95098e-007	 2.13819e-007
     0.321972	 1.87996e-007	 2.13905e-007
     0.322542	-1.43402e-007	 2.13080e-007
     0.323111	-1.00204e-007	 2.13243e-007
     0.323681	 1.96094e-007	 2.13358e-007
     0.324251	 4.23897e-007	 2.13639e-007
     0.324820	 3.39896e-007	 2.13492e-007
     0.325390	 4.81014e-008	 2.12599e-007
     0.325960	-3.66897e-007	 2.12077e-007
     0.326529	-6.45297e-007	 2.11299e-007
     0.327099	-4.22697e-007	 2.11862e-007
