aldo_pH7p5_Elution1_0022_circles#_7_sc.txt - 1.00000 * Buffer_21.dat
 Q 	 I(Q) 	 ecart_type
    0.0354309	-7.73201e-007	 4.48947e-007
    0.0360023	-6.23200e-007	 4.44766e-007
    0.0365738	-4.56501e-007	 4.40798e-007
    0.0371452	-8.87012e-008	 4.37567e-007
    0.0377167	 1.91794e-007	 4.34322e-007
    0.0382881	-1.81026e-008	 4.30017e-007
    0.0388596	-5.93900e-007	 4.24051e-007
    0.0394310	-4.19699e-007	 4.21156e-007
    0.0400025	-1.91307e-007	 4.17980e-007
    0.0405739	-4.81799e-007	 4.13636e-007
    0.0411454	-6.36603e-007	 4.09633e-007
    0.0417168	-5.46395e-007	 4.05959e-007
    0.0422883	-1.35160e-006	 4.00712e-007
    0.0428597	-1.68850e-006	 3.96511e-007
    0.0434311	-6.70698e-007	 3.95627e-007
    0.0440026	-1.23650e-006	 3.91527e-007
    0.0445740	-1.41530e-006	 3.88083e-007
    0.0451455	-1.22890e-006	 3.85388e-007
    0.0457169	-1.03360e-006	 3.83127e-007
    0.0462883	-8.53499e-007	 3.80561e-007
    0.0468598	-7.31896e-007	 3.77827e-007
    0.0474312	-2.78698e-007	 3.76745e-007
    0.0480026	-2.74697e-007	 3.74532e-007
    0.0485741	-3.95899e-007	 3.71244e-007
    0.0491455	-5.26903e-007	 3.68606e-007
    0.0497169	-2.65703e-007	 3.66623e-007
    0.0502884	-3.15806e-007	 3.63535e-007
    0.0508598	-3.53903e-007	 3.61399e-007
    0.0514312	-7.26897e-007	 3.58487e-007
    0.0520026	-4.51197e-007	 3.56329e-007
    0.0525741	-3.58399e-007	 3.54328e-007
    0.0531455	-1.99201e-007	 3.52486e-007
    0.0537169	-1.46501e-007	 3.50877e-007
    0.0542883	 1.64895e-007	 3.49154e-007
    0.0548598	-3.98803e-007	 3.45548e-007
    0.0554312	-4.22500e-007	 3.43888e-007
    0.0560026	-2.86404e-007	 3.42375e-007
    0.0565740	-8.06998e-007	 3.39061e-007
    0.0571454	-6.48601e-007	 3.36866e-007
    0.0577169	-8.30187e-009	 3.36915e-007
    0.0582883	 1.27402e-007	 3.35605e-007
    0.0588597	-8.82937e-008	 3.32877e-007
    0.0594311	-7.49402e-007	 3.29469e-007
    0.0600025	-7.47503e-007	 3.28116e-007
    0.0605739	-3.47500e-007	 3.27186e-007
    0.0611453	-5.78802e-007	 3.24764e-007
    0.0617167	-3.75701e-007	 3.23444e-007
    0.0622881	-5.02099e-007	 3.21457e-007
    0.0628595	-3.92029e-008	 3.20665e-007
    0.0634309	-8.01956e-008	 3.19313e-007
    0.0640023	-5.07003e-007	 3.16658e-007
    0.0645737	-4.91804e-007	 3.15277e-007
    0.0651451	-3.28298e-007	 3.14026e-007
    0.0657165	-4.52201e-007	 3.12154e-007
    0.0662879	-3.20004e-007	 3.10703e-007
    0.0668593	-6.45698e-007	 3.08333e-007
    0.0674307	-5.45901e-007	 3.07274e-007
    0.0680021	-3.62699e-007	 3.05909e-007
    0.0685735	-1.28101e-007	 3.04936e-007
    0.0691449	-9.98989e-008	 3.03702e-007
    0.0697163	-2.89896e-007	 3.02044e-007
    0.0702877	-2.78502e-007	 3.00941e-007
    0.0708591	 1.49601e-007	 3.00185e-007
    0.0714305	 8.33024e-008	 2.98763e-007
    0.0720018	-2.43395e-007	 2.96977e-007
    0.0725732	-4.98498e-007	 2.99979e-007
    0.0731446	-5.84500e-007	 3.01951e-007
    0.0737160	-7.27094e-007	 3.02298e-007
    0.0742874	-9.79300e-007	 3.02704e-007
    0.0748587	-9.59801e-007	 3.03210e-007
    0.0754301	-6.59296e-007	 3.03855e-007
    0.0760015	-4.37300e-007	 3.04665e-007
    0.0765729	-4.89301e-007	 3.04043e-007
    0.0771442	-6.84297e-007	 3.03648e-007
    0.0777156	-6.34405e-007	 3.04027e-007
    0.0782870	-7.44098e-007	 3.03339e-007
    0.0788583	-9.34000e-007	 3.02821e-007
    0.0794297	-5.69300e-007	 3.03366e-007
    0.0800011	-6.38203e-007	 3.03051e-007
    0.0805724	-4.12700e-007	 3.03102e-007
    0.0811438	-3.53306e-007	 3.04699e-007
    0.0817151	 2.12895e-007	 3.11817e-007
    0.0822865	-6.62039e-008	 3.13790e-007
    0.0828579	-4.74101e-007	 3.15146e-007
    0.0834292	-5.01306e-007	 3.16788e-007
    0.0840006	-2.25700e-007	 3.19082e-007
    0.0845719	 3.29295e-007	 3.21791e-007
    0.0851433	 2.03698e-007	 3.22758e-007
    0.0857146	-1.73699e-007	 3.23286e-007
    0.0862859	 9.81017e-008	 3.24991e-007
    0.0868573	 1.20504e-007	 3.25042e-007
    0.0874286	-2.31601e-007	 3.18223e-007
    0.0880000	-3.86404e-007	 3.14330e-007
    0.0885713	-6.75194e-007	 3.11293e-007
    0.0891427	-5.61806e-007	 3.09115e-007
    0.0897140	-5.63799e-007	 3.08159e-007
    0.0902853	-6.66500e-007	 3.06500e-007
    0.0908566	-6.11035e-008	 3.06655e-007
    0.0914280	 1.90303e-007	 3.06382e-007
    0.0919993	 1.36904e-007	 3.05316e-007
    0.0925706	-2.87000e-007	 3.03596e-007
    0.0931420	-7.18697e-007	 3.02029e-007
    0.0937133	-5.09302e-007	 3.01326e-007
    0.0942846	 6.74991e-008	 3.01664e-007
    0.0948559	 1.65302e-007	 3.01224e-007
    0.0954272	-1.38498e-007	 2.99754e-007
    0.0959985	-2.66402e-007	 2.98968e-007
    0.0965699	 4.54202e-007	 3.00028e-007
    0.0971412	-1.29301e-007	 2.98128e-007
    0.0977125	-7.39703e-007	 2.96122e-007
    0.0982838	-8.95903e-007	 2.94969e-007
    0.0988551	-1.04430e-006	 2.93752e-007
    0.0994264	-8.04699e-007	 2.94163e-007
    0.0999977	-3.17195e-007	 2.94038e-007
     0.100569	-2.07503e-007	 2.93811e-007
     0.101140	-4.83400e-007	 2.92543e-007
     0.101712	-6.56102e-007	 2.91539e-007
     0.102283	-4.60299e-007	 2.91354e-007
     0.102854	-1.06302e-007	 2.91161e-007
     0.103425	 7.42002e-008	 2.91052e-007
     0.103997	 1.59402e-007	 2.90663e-007
     0.104568	-4.80904e-007	 2.88819e-007
     0.105139	-8.58294e-007	 2.87646e-007
     0.105711	-6.70989e-008	 2.88102e-007
     0.106282	 3.89104e-007	 2.88582e-007
     0.106853	 2.33500e-007	 2.87826e-007
     0.107424	-3.75396e-007	 2.85807e-007
     0.107996	-2.12400e-007	 2.85385e-007
     0.108567	-2.66496e-007	 2.84611e-007
     0.109138	-3.24901e-007	 2.83805e-007
     0.109709	 8.42047e-008	 2.83805e-007
     0.110281	 2.41700e-007	 2.82863e-007
     0.110852	 7.59610e-009	 2.81633e-007
     0.111423	-2.99697e-007	 2.80223e-007
     0.111995	-6.87942e-008	 2.80201e-007
     0.112566	 1.56200e-007	 2.79683e-007
     0.113137	 1.20599e-007	 2.78634e-007
     0.113708	 3.40515e-009	 2.77943e-007
     0.114280	 1.69202e-007	 2.77772e-007
     0.114851	-2.22994e-007	 2.76401e-007
     0.115422	-2.01697e-007	 2.75955e-007
     0.115993	-8.12943e-008	 2.76004e-007
     0.116564	-1.11701e-007	 2.75205e-007
     0.117136	-1.17798e-007	 2.74737e-007
     0.117707	-1.87698e-007	 2.73845e-007
     0.118278	-1.05603e-007	 2.73744e-007
     0.118849	 2.19006e-008	 2.73839e-007
     0.119421	-1.90994e-008	 2.72788e-007
     0.119992	-6.23040e-008	 2.72364e-007
     0.120563	-6.02500e-007	 2.70848e-007
     0.121134	-9.42018e-008	 2.71663e-007
     0.121706	 9.97024e-008	 2.71508e-007
     0.122277	-1.10696e-007	 2.70129e-007
     0.122848	-3.35000e-007	 2.69554e-007
     0.123419	-1.98001e-007	 2.69491e-007
     0.123990	 2.17900e-007	 2.69585e-007
     0.124562	 4.58967e-008	 2.68763e-007
     0.125133	 1.71058e-008	 2.68209e-007
     0.125704	 3.00497e-009	 2.67969e-007
     0.126275	 1.14007e-007	 2.67689e-007
     0.126846	 1.73000e-007	 2.67208e-007
     0.127418	 2.66205e-007	 2.66908e-007
     0.127989	 2.94902e-007	 2.66350e-007
     0.128560	 2.68796e-007	 2.66023e-007
     0.129131	 1.89029e-008	 2.65160e-007
     0.129702	-2.68999e-007	 2.63953e-007
     0.130273	-3.03298e-007	 2.63438e-007
     0.130845	-2.81500e-007	 2.63195e-007
     0.131416	-1.34904e-007	 2.62938e-007
     0.131987	-2.65063e-008	 2.62768e-007
     0.132558	-3.05998e-007	 2.62020e-007
     0.133129	-5.50797e-007	 2.61319e-007
     0.133701	-7.56801e-007	 2.60401e-007
     0.134272	-5.67801e-007	 2.60072e-007
     0.134843	-1.69399e-007	 2.60430e-007
     0.135414	-1.36803e-007	 2.60135e-007
     0.135985	-1.55400e-007	 2.59662e-007
     0.136556	 1.55000e-007	 2.59997e-007
     0.137127	 3.25199e-007	 2.59672e-007
     0.137699	-2.12101e-007	 2.58426e-007
     0.138270	 5.61995e-008	 2.58494e-007
     0.138841	 5.48796e-007	 2.59006e-007
     0.139412	 2.11898e-007	 2.57780e-007
     0.139983	-4.63100e-007	 2.56010e-007
     0.140554	-6.51300e-007	 2.55468e-007
     0.141125	-1.04929e-006	 2.54316e-007
     0.141697	-1.07750e-006	 2.53793e-007
     0.142268	-6.33707e-007	 2.54073e-007
     0.142839	-5.17495e-007	 2.53963e-007
     0.143410	-2.04906e-007	 2.54049e-007
     0.143981	 1.21399e-007	 2.54281e-007
     0.144552	-3.05605e-007	 2.52909e-007
     0.145123	-5.25302e-007	 2.52308e-007
     0.145694	-8.05798e-007	 2.51590e-007
     0.146265	-5.05097e-007	 2.51502e-007
     0.146837	-4.12096e-007	 2.51338e-007
     0.147408	-6.87403e-007	 2.50337e-007
     0.147979	-4.76299e-007	 2.50444e-007
     0.148550	-2.25598e-007	 2.50661e-007
     0.149121	 2.87502e-007	 2.50998e-007
     0.149692	 1.39000e-007	 2.50250e-007
     0.150263	 3.71001e-008	 2.49776e-007
     0.150834	-3.78299e-007	 2.48850e-007
     0.151405	-2.08696e-007	 2.48467e-007
     0.151976	 3.45004e-007	 2.49021e-007
     0.152547	 2.92297e-007	 2.48710e-007
     0.153118	 2.68898e-007	 2.48372e-007
     0.153689	 9.41945e-008	 2.47609e-007
     0.154261	 6.10897e-007	 2.47975e-007
     0.154832	 7.74002e-007	 2.48133e-007
     0.155403	 5.54202e-007	 2.47282e-007
     0.155974	 1.29512e-009	 2.45663e-007
     0.156545	-1.86046e-008	 2.45308e-007
     0.157116	 1.71101e-007	 2.45350e-007
     0.157687	 2.82998e-007	 2.45354e-007
     0.158258	 3.60800e-007	 2.45178e-007
     0.158829	 3.21605e-007	 2.44506e-007
     0.159400	-3.35800e-007	 2.43048e-007
     0.159971	-3.35102e-007	 2.42921e-007
     0.160542	-4.88202e-007	 2.42244e-007
     0.161113	-4.05504e-007	 2.42055e-007
     0.161684	-1.15397e-007	 2.42169e-007
     0.162255	-2.64401e-007	 2.41454e-007
     0.162826	 1.29599e-007	 2.41566e-007
     0.163397	 2.08798e-007	 2.41225e-007
     0.163968	 1.15106e-007	 2.40766e-007
     0.164539	-1.05501e-007	 2.40332e-007
     0.165110	-2.04498e-007	 2.39809e-007
     0.165681	-1.34096e-007	 2.39684e-007
     0.166252	-1.26405e-007	 2.39260e-007
     0.166823	-1.94901e-007	 2.38761e-007
     0.167394	 2.34300e-007	 2.39154e-007
     0.167965	 3.24995e-007	 2.39103e-007
     0.168536	 3.02396e-007	 2.38395e-007
     0.169107	-1.93002e-007	 2.37290e-007
     0.169678	-2.00962e-008	 2.37272e-007
     0.170249	 9.52059e-008	 2.37200e-007
     0.170820	 8.30041e-008	 2.36725e-007
     0.171391	 3.35102e-007	 2.36867e-007
     0.171962	 4.37700e-007	 2.36799e-007
     0.172533	 5.71694e-007	 2.36768e-007
     0.173104	 4.15406e-007	 2.36207e-007
     0.173675	 4.63042e-008	 2.35102e-007
     0.174246	-1.10296e-007	 2.34728e-007
     0.174817	-7.10133e-009	 2.34511e-007
     0.175388	-1.46298e-007	 2.34035e-007
     0.175958	-7.93007e-008	 2.33592e-007
     0.176529	-4.19604e-007	 2.32756e-007
     0.177100	-2.33602e-007	 2.32864e-007
     0.177671	 3.38201e-007	 2.33436e-007
     0.178242	 5.58401e-007	 2.33379e-007
     0.178813	 6.15983e-008	 2.32287e-007
     0.179384	-4.07599e-007	 2.31168e-007
     0.179955	-1.81702e-007	 2.31471e-007
     0.180526	-1.20199e-007	 2.31225e-007
     0.181097	 1.50096e-007	 2.31167e-007
     0.181668	 3.77499e-007	 2.31192e-007
     0.182239	 1.00299e-007	 2.30694e-007
     0.182809	-5.24400e-007	 2.29128e-007
     0.183380	-4.19001e-007	 2.28829e-007
     0.183951	-3.65602e-007	 2.28787e-007
     0.184522	-2.28800e-007	 2.28586e-007
     0.185093	-2.59999e-007	 2.28223e-007
     0.185664	-6.48099e-007	 2.27348e-007
     0.186235	-3.53299e-007	 2.27637e-007
     0.186806	 2.09897e-007	 2.28214e-007
     0.187376	 2.88601e-007	 2.27979e-007
     0.187947	-2.37298e-007	 2.26786e-007
     0.188518	-7.44985e-008	 2.26836e-007
     0.189089	 3.44007e-008	 2.26650e-007
     0.189660	 2.40798e-007	 2.26706e-007
     0.190231	-1.22105e-007	 2.25843e-007
     0.190802	-2.00096e-007	 2.25459e-007
     0.191372	-5.09026e-008	 2.25519e-007
     0.191943	 2.09984e-008	 2.25334e-007
     0.192514	-5.02900e-007	 2.24029e-007
     0.193085	-2.98402e-007	 2.24112e-007
     0.193656	-1.32059e-008	 2.24290e-007
     0.194227	-2.57096e-007	 2.23589e-007
     0.194797	-3.23598e-007	 2.23206e-007
     0.195368	-5.74495e-007	 2.22387e-007
     0.195939	-5.36405e-007	 2.22503e-007
     0.196510	 4.48999e-008	 2.22899e-007
     0.197081	 2.43002e-007	 2.22918e-007
     0.197651	 5.33037e-008	 2.22476e-007
     0.198222	-5.87970e-008	 2.21899e-007
     0.198793	-1.65404e-007	 2.21541e-007
     0.199364	-2.58995e-007	 2.21068e-007
     0.199935	-1.79803e-007	 2.20750e-007
     0.200505	 3.50898e-007	 2.23389e-007
     0.201076	 5.40495e-007	 2.26533e-007
     0.201647	 4.30096e-007	 2.28220e-007
     0.202218	 2.57503e-007	 2.29352e-007
     0.202788	 2.23299e-007	 2.30065e-007
     0.203359	 1.29701e-007	 2.30716e-007
     0.203930	 9.52059e-008	 2.31561e-007
     0.204501	-3.18978e-008	 2.32087e-007
     0.205071	 2.00002e-007	 2.32537e-007
     0.205642	 4.33400e-007	 2.33155e-007
     0.206213	 1.06505e-007	 2.32925e-007
     0.206784	 4.22006e-008	 2.32977e-007
     0.207354	 2.51501e-007	 2.33213e-007
     0.207925	 2.58704e-007	 2.33533e-007
     0.208496	 1.68300e-007	 2.33448e-007
     0.209067	 5.11202e-007	 2.36849e-007
     0.209637	 6.68100e-007	 2.40896e-007
     0.210208	-1.00299e-007	 2.42038e-007
     0.210779	-5.67306e-007	 2.43434e-007
     0.211349	-7.85702e-007	 2.44408e-007
     0.211920	-3.24399e-007	 2.46568e-007
     0.212491	-2.75300e-007	 2.48064e-007
     0.213061	-9.87930e-008	 2.49857e-007
     0.213632	 4.78030e-008	 2.51404e-007
     0.214203	-2.98700e-007	 2.51859e-007
     0.214773	-6.27042e-008	 2.53418e-007
     0.215344	-3.42705e-007	 2.53989e-007
     0.215915	-3.48795e-007	 2.55002e-007
     0.216485	-2.34701e-007	 2.56730e-007
     0.217056	-5.32600e-007	 2.56511e-007
     0.217627	-5.11202e-007	 2.52708e-007
     0.218197	-3.48497e-007	 2.49352e-007
     0.218768	-2.36199e-007	 2.48017e-007
     0.219339	-3.22005e-007	 2.46764e-007
     0.219909	-1.41801e-007	 2.46183e-007
     0.220480	 1.42201e-007	 2.46020e-007
     0.221051	 3.31696e-007	 2.45639e-007
     0.221621	 3.31805e-007	 2.44855e-007
     0.222192	-1.76697e-007	 2.43513e-007
     0.222762	-3.00897e-007	 2.42769e-007
     0.223333	-1.90397e-007	 2.42547e-007
     0.223904	-7.38000e-008	 2.42367e-007
     0.224474	-6.17001e-008	 2.41679e-007
     0.225045	-1.35988e-008	 2.41134e-007
     0.225615	 5.01022e-008	 2.40660e-007
     0.226186	 1.62101e-007	 2.41110e-007
     0.226757	-2.54797e-007	 2.39759e-007
     0.227327	-2.83602e-007	 2.39249e-007
     0.227898	-1.65397e-007	 2.39227e-007
     0.228468	-1.04694e-007	 2.38973e-007
     0.229039	-2.91497e-007	 2.38145e-007
     0.229609	-2.59402e-007	 2.37987e-007
     0.230180	 1.04599e-007	 2.38204e-007
     0.230751	-2.12895e-007	 2.37668e-007
     0.231321	 3.87954e-008	 2.37745e-007
     0.231892	-6.39993e-008	 2.37331e-007
     0.232462	-3.45499e-007	 2.36860e-007
     0.233033	-2.34795e-007	 2.37197e-007
     0.233603	-1.79200e-007	 2.37190e-007
     0.234174	-7.79983e-008	 2.37294e-007
     0.234744	-1.07029e-008	 2.37410e-007
     0.235315	-1.36904e-007	 2.36806e-007
     0.235885	-1.97702e-007	 2.36463e-007
     0.236456	 1.04897e-007	 2.36727e-007
     0.237026	 1.57495e-007	 2.36462e-007
     0.237597	 1.75103e-007	 2.36582e-007
     0.238167	 3.15405e-007	 2.36707e-007
     0.238738	 8.63001e-008	 2.36036e-007
     0.239308	-6.74991e-008	 2.35624e-007
     0.239879	-2.31958e-008	 2.35300e-007
     0.240449	 3.25017e-008	 2.35411e-007
     0.241020	 2.64103e-007	 2.35634e-007
     0.241590	 1.82001e-007	 2.35387e-007
     0.242161	 3.49399e-007	 2.35353e-007
     0.242731	 3.78801e-007	 2.35269e-007
     0.243301	 7.10905e-007	 2.35534e-007
     0.243872	 3.15995e-007	 2.34738e-007
     0.244442	 2.67974e-008	 2.34359e-007
     0.245013	 2.09802e-007	 2.34346e-007
     0.245583	 4.21096e-007	 2.34452e-007
     0.246154	 3.13594e-007	 2.34015e-007
     0.246724	 1.82896e-007	 2.33704e-007
     0.247294	-9.27976e-008	 2.33100e-007
     0.247865	-3.00402e-007	 2.32571e-007
     0.248435	 1.64946e-008	 2.32816e-007
     0.249006	-2.41052e-008	 2.32844e-007
     0.249576	 3.80533e-009	 2.32735e-007
     0.250146	-4.41942e-008	 2.32375e-007
     0.250717	-4.44299e-007	 2.31538e-007
     0.251287	-5.58495e-007	 2.31307e-007
     0.251858	-3.75199e-007	 2.31309e-007
     0.252428	-2.01602e-007	 2.31516e-007
     0.252998	-9.22009e-008	 2.31682e-007
     0.253569	-8.34043e-008	 2.31589e-007
     0.254139	-8.87012e-008	 2.31508e-007
     0.254709	-1.13199e-007	 2.31148e-007
     0.255280	-5.47006e-008	 2.31149e-007
     0.255850	-3.30198e-007	 2.30514e-007
     0.256420	-1.97600e-007	 2.30600e-007
     0.256991	 6.80302e-009	 2.30766e-007
     0.257561	-1.93599e-007	 2.30347e-007
     0.258131	-4.50098e-007	 2.29742e-007
     0.258702	-1.14800e-007	 2.30219e-007
     0.259272	-6.43049e-008	 2.30111e-007
     0.259842	-1.71298e-007	 2.29673e-007
     0.260413	-6.98492e-010	 2.29618e-007
     0.260983	 2.10006e-007	 2.29990e-007
     0.261553	-1.51696e-007	 2.29188e-007
     0.262123	 3.33966e-008	 2.29455e-007
     0.262694	 2.18504e-007	 2.29560e-007
     0.263264	-1.25801e-007	 2.28684e-007
     0.263834	-3.26494e-007	 2.28400e-007
     0.264405	-2.51202e-007	 2.28305e-007
     0.264975	 3.61033e-008	 2.28759e-007
     0.265545	 8.44957e-008	 2.28558e-007
     0.266115	 1.93395e-007	 2.28565e-007
     0.266686	 2.76501e-007	 2.28637e-007
     0.267256	 2.65201e-007	 2.28442e-007
     0.267826	 1.19100e-007	 2.27771e-007
     0.268396	-6.68006e-008	 2.27336e-007
     0.268966	 2.15397e-007	 2.27576e-007
     0.269537	 3.23002e-007	 2.27848e-007
     0.270107	 1.41394e-007	 2.27157e-007
     0.270677	 2.00103e-007	 2.27219e-007
     0.271247	 2.34300e-007	 2.27142e-007
     0.271817	-7.09042e-008	 2.26662e-007
     0.272388	-7.60803e-007	 2.25248e-007
     0.272958	-5.43900e-007	 2.25480e-007
     0.273528	 6.62985e-008	 2.26369e-007
     0.274098	 3.05801e-007	 2.26721e-007
     0.274668	 1.67602e-007	 2.26097e-007
     0.275238	 7.90969e-008	 2.25739e-007
     0.275809	-7.85949e-008	 2.25505e-007
     0.276379	-1.06011e-008	 2.25466e-007
     0.276949	 8.41028e-008	 2.25541e-007
     0.277519	 5.06989e-008	 2.25250e-007
     0.278089	 2.59497e-007	 2.25694e-007
     0.278659	-8.49977e-008	 2.24924e-007
     0.279229	-1.63498e-007	 2.24498e-007
     0.279800	-1.69966e-008	 2.24585e-007
     0.280370	 1.09205e-007	 2.24717e-007
     0.280940	 1.44697e-007	 2.24568e-007
     0.281510	 1.76697e-007	 2.24620e-007
     0.282080	-1.92500e-007	 2.23998e-007
     0.282650	 1.45003e-007	 2.24129e-007
     0.283220	 2.33602e-007	 2.24225e-007
     0.283790	-5.69999e-008	 2.23564e-007
     0.284360	-6.80011e-008	 2.23480e-007
     0.284930	-1.03100e-007	 2.23221e-007
     0.285500	-1.01805e-007	 2.23111e-007
     0.286070	-5.37984e-008	 2.23233e-007
     0.286641	 8.30041e-008	 2.23034e-007
     0.287211	-1.16102e-007	 2.22920e-007
     0.287781	-1.21203e-007	 2.22554e-007
     0.288351	 4.79995e-008	 2.22871e-007
     0.288921	-2.01704e-007	 2.22327e-007
     0.289491	-7.66959e-008	 2.22180e-007
     0.290061	-7.10133e-009	 2.22509e-007
     0.290631	 4.62023e-008	 2.22297e-007
     0.291201	 1.05603e-007	 2.22086e-007
     0.291771	-3.80533e-009	 2.21634e-007
     0.292341	 1.14902e-007	 2.21342e-007
     0.292911	 2.12996e-007	 2.21409e-007
     0.293481	 1.75198e-007	 2.20860e-007
     0.294051	-1.76202e-007	 2.20031e-007
     0.294621	-5.22996e-008	 2.19986e-007
     0.295191	 1.32932e-008	 2.19634e-007
     0.295761	 2.42406e-007	 2.19842e-007
     0.296330	 3.19196e-007	 2.19968e-007
     0.296900	 1.31993e-007	 2.19425e-007
     0.297470	 1.08994e-008	 2.19177e-007
     0.298040	 5.69999e-008	 2.19001e-007
     0.298610	-3.09301e-007	 2.18248e-007
     0.299180	-7.66202e-007	 2.17320e-007
     0.299750	-5.18899e-007	 2.17669e-007
     0.300320	-3.97995e-008	 2.18309e-007
     0.300890	 1.34401e-007	 2.18578e-007
     0.301460	-2.31499e-007	 2.17855e-007
     0.302030	-3.79201e-007	 2.17393e-007
     0.302600	-1.42201e-007	 2.17662e-007
     0.303169	-2.06303e-007	 2.17408e-007
     0.303739	-3.89598e-007	 2.17002e-007
     0.304309	-3.22696e-007	 2.17030e-007
     0.304879	-2.40201e-007	 2.16873e-007
     0.305449	-1.15295e-007	 2.17159e-007
     0.306019	 2.28974e-008	 2.17158e-007
     0.306589	 3.76021e-008	 2.17235e-007
     0.307158	-8.11051e-008	 2.16717e-007
     0.307728	-2.30706e-007	 2.16496e-007
     0.308298	-2.43701e-007	 2.16470e-007
     0.308868	-4.30999e-007	 2.15788e-007
     0.309438	-5.69300e-007	 2.15658e-007
     0.310008	-5.18899e-007	 2.15335e-007
     0.310577	-2.14706e-007	 2.15946e-007
     0.311147	 1.46101e-007	 2.16170e-007
     0.311717	-8.79954e-008	 2.15646e-007
     0.312287	-2.18301e-007	 2.15530e-007
     0.312856	-1.86301e-007	 2.15243e-007
     0.313426	 6.98492e-010	 2.15751e-007
     0.313996	 1.62399e-007	 2.15632e-007
     0.314566	 2.03501e-007	 2.15510e-007
     0.315136	 6.35046e-008	 2.15319e-007
     0.315705	-1.65695e-007	 2.14519e-007
     0.316275	-1.93599e-007	 2.14717e-007
     0.316845	 3.03298e-007	 2.15091e-007
     0.317414	 5.07505e-007	 2.15472e-007
     0.317984	 2.83304e-007	 2.14961e-007
     0.318554	-2.84606e-007	 2.13609e-007
     0.319124	-5.81400e-007	 2.13310e-007
     0.319693	-3.51596e-007	 2.13213e-007
     0.320263	-1.25197e-007	 2.13886e-007
     0.320833	-4.04980e-008	 2.13619e-007
     0.321402	 1.78297e-007	 2.13785e-007
     0.321972	 1.71931e-008	 2.13625e-007
     0.322542	-9.00982e-008	 2.13158e-007
     0.323111	 2.26937e-008	 2.13432e-007
     0.323681	-1.07604e-007	 2.12867e-007
     0.324251	-2.21698e-007	 2.12603e-007
     0.324820	-2.02504e-007	 2.12620e-007
     0.325390	-1.96997e-007	 2.12201e-007
     0.325960	-7.63976e-008	 2.12536e-007
     0.326529	-1.14502e-007	 2.12141e-007
     0.327099	-9.45874e-011	 2.12529e-007
