aldo_pH7p5_Elution1_0022_circles#_3_sc.txt - 1.00000 * Buffer_21.dat
 Q 	 I(Q) 	 ecart_type
    0.0354309	 5.79697e-007	 4.52892e-007
    0.0360023	-2.98023e-008	 4.46496e-007
    0.0365738	 1.09998e-007	 4.42439e-007
    0.0371452	-4.51037e-008	 4.37710e-007
    0.0377167	-1.10900e-006	 4.30663e-007
    0.0382881	-1.43920e-006	 4.26040e-007
    0.0388596	-1.35069e-006	 4.21947e-007
    0.0394310	-6.85402e-007	 4.20438e-007
    0.0400025	-7.79000e-007	 4.16379e-007
    0.0405739	-6.05200e-007	 4.13316e-007
    0.0411454	-9.05304e-007	 4.08919e-007
    0.0417168	-6.74700e-007	 4.05630e-007
    0.0422883	-3.16599e-007	 4.03516e-007
    0.0428597	-6.89506e-007	 3.99208e-007
    0.0434311	-7.00195e-007	 3.95565e-007
    0.0440026	-3.63703e-007	 3.93851e-007
    0.0445740	-7.19403e-007	 3.89930e-007
    0.0451455	-1.12501e-007	 3.88317e-007
    0.0457169	-5.55396e-007	 3.84385e-007
    0.0462883	-1.18750e-006	 3.79714e-007
    0.0468598	-1.18709e-006	 3.76672e-007
    0.0474312	-1.16100e-006	 3.74508e-007
    0.0480026	-1.04090e-006	 3.72608e-007
    0.0485741	-1.06201e-006	 3.69581e-007
    0.0491455	-1.18261e-006	 3.66976e-007
    0.0497169	-1.16470e-006	 3.64394e-007
    0.0502884	-1.06580e-006	 3.61690e-007
    0.0508598	-5.73600e-007	 3.60872e-007
    0.0514312	-5.27500e-007	 3.58992e-007
    0.0520026	-6.71898e-007	 3.55805e-007
    0.0525741	-5.38996e-007	 3.53904e-007
    0.0531455	-7.82304e-007	 3.51093e-007
    0.0537169	-7.92003e-007	 3.49341e-007
    0.0542883	-2.68003e-007	 3.48136e-007
    0.0548598	 5.82950e-008	 3.46646e-007
    0.0554312	-2.90405e-007	 3.44214e-007
    0.0560026	-5.06807e-007	 3.41871e-007
    0.0565740	-2.20200e-007	 3.40450e-007
    0.0571454	 1.80444e-009	 3.38394e-007
    0.0577169	-1.51798e-007	 3.36598e-007
    0.0582883	-2.93803e-007	 3.34649e-007
    0.0588597	 2.00016e-008	 3.33139e-007
    0.0594311	 2.19006e-008	 3.31244e-007
    0.0600025	-2.89197e-007	 3.29173e-007
    0.0605739	-2.86702e-007	 3.27337e-007
    0.0611453	-4.24203e-007	 3.25126e-007
    0.0617167	-4.89395e-007	 3.23202e-007
    0.0622881	-8.28004e-008	 3.22407e-007
    0.0628595	 1.62399e-007	 3.21125e-007
    0.0634309	-4.19823e-009	 3.19494e-007
    0.0640023	 1.70003e-007	 3.18161e-007
    0.0645737	 9.54024e-008	 3.16576e-007
    0.0651451	 3.05496e-007	 3.15420e-007
    0.0657165	 1.85602e-007	 3.13553e-007
    0.0662879	-3.89700e-007	 3.10565e-007
    0.0668593	 1.26500e-007	 3.10011e-007
    0.0674307	 2.90020e-008	 3.08522e-007
    0.0680021	-7.93800e-007	 3.04996e-007
    0.0685735	-9.57203e-007	 3.03176e-007
    0.0691449	-6.28002e-007	 3.02593e-007
    0.0697163	-5.40800e-007	 3.01525e-007
    0.0702877	-2.38702e-007	 3.01037e-007
    0.0708591	-2.55401e-007	 2.99350e-007
    0.0714305	-6.12301e-007	 2.97322e-007
    0.0720018	-3.13295e-007	 2.96844e-007
    0.0725732	 5.80985e-008	 3.01165e-007
    0.0731446	 4.42698e-007	 3.04141e-007
    0.0737160	 4.02804e-007	 3.04718e-007
    0.0742874	 8.86939e-008	 3.05000e-007
    0.0748587	-2.17900e-007	 3.04812e-007
    0.0754301	-2.94101e-007	 3.04650e-007
    0.0760015	-2.09104e-007	 3.05167e-007
    0.0765729	-3.03502e-007	 3.04454e-007
    0.0771442	 1.23699e-007	 3.05393e-007
    0.0777156	 3.22601e-007	 3.06091e-007
    0.0782870	 3.40602e-007	 3.05674e-007
    0.0788583	-1.63796e-007	 3.04487e-007
    0.0794297	-9.06002e-008	 3.04404e-007
    0.0800011	-2.90100e-007	 3.03810e-007
    0.0805724	-4.69401e-007	 3.02993e-007
    0.0811438	-1.37705e-007	 3.05175e-007
    0.0817151	-2.63703e-007	 3.10786e-007
    0.0822865	-3.89206e-007	 3.13090e-007
    0.0828579	-2.63099e-007	 3.15630e-007
    0.0834292	-1.28202e-007	 3.17638e-007
    0.0840006	-1.62705e-007	 3.19236e-007
    0.0845719	-2.23605e-007	 3.20558e-007
    0.0851433	 1.17900e-007	 3.22578e-007
    0.0857146	 1.08201e-007	 3.23940e-007
    0.0862859	-3.43498e-007	 3.23996e-007
    0.0868573	 8.90577e-009	 3.24800e-007
    0.0874286	 2.16700e-007	 3.19243e-007
    0.0880000	-9.30602e-007	 3.13126e-007
    0.0885713	-5.39694e-007	 3.11606e-007
    0.0891427	 1.56899e-007	 3.10705e-007
    0.0897140	 1.23102e-007	 3.09673e-007
    0.0902853	-1.60100e-007	 3.07619e-007
    0.0908566	-2.94502e-007	 3.06160e-007
    0.0914280	-2.37800e-007	 3.05469e-007
    0.0919993	-1.07699e-007	 3.04802e-007
    0.0925706	 3.50497e-007	 3.04981e-007
    0.0931420	 2.45702e-007	 3.04116e-007
    0.0937133	 1.82801e-007	 3.02823e-007
    0.0942846	-1.36803e-007	 3.01240e-007
    0.0948559	-1.46101e-007	 3.00573e-007
    0.0954272	-2.50693e-007	 2.99528e-007
    0.0959985	-3.51502e-007	 2.98799e-007
    0.0965699	-6.05498e-007	 2.97792e-007
    0.0971412	-2.30895e-007	 2.97924e-007
    0.0977125	-4.34302e-007	 2.96782e-007
    0.0982838	-5.62599e-007	 2.95687e-007
    0.0988551	-3.13303e-007	 2.95310e-007
    0.0994264	 2.93498e-007	 2.96487e-007
    0.0999977	 6.41012e-008	 2.94851e-007
     0.100569	-4.47100e-007	 2.93321e-007
     0.101140	 9.78034e-008	 2.93771e-007
     0.101712	 3.82897e-007	 2.93720e-007
     0.102283	 4.40297e-007	 2.93241e-007
     0.102854	-2.40798e-007	 2.90893e-007
     0.103425	-2.13200e-007	 2.90468e-007
     0.103997	 1.63302e-007	 2.90683e-007
     0.104568	-3.40515e-009	 2.89819e-007
     0.105139	-1.60297e-007	 2.89104e-007
     0.105711	 3.14030e-008	 2.88317e-007
     0.106282	 1.27300e-007	 2.88058e-007
     0.106853	 1.56004e-007	 2.87679e-007
     0.107424	 4.24705e-007	 2.87454e-007
     0.107996	 3.09599e-007	 2.86462e-007
     0.108567	-9.02946e-008	 2.84983e-007
     0.109138	 1.42500e-007	 2.84768e-007
     0.109709	 1.58201e-007	 2.83967e-007
     0.110281	 3.11898e-007	 2.83016e-007
     0.110852	 5.64978e-008	 2.81743e-007
     0.111423	-2.13899e-007	 2.80407e-007
     0.111995	-1.45796e-007	 2.80058e-007
     0.112566	-2.86898e-007	 2.78808e-007
     0.113137	 1.86803e-007	 2.78778e-007
     0.113708	 1.42005e-007	 2.78230e-007
     0.114280	-1.20999e-007	 2.77207e-007
     0.114851	-4.46496e-007	 2.75969e-007
     0.115422	-9.87297e-007	 2.74406e-007
     0.115993	-4.60001e-007	 2.75266e-007
     0.116564	 3.33101e-007	 2.76094e-007
     0.117136	 1.50998e-007	 2.75277e-007
     0.117707	-7.10395e-007	 2.72826e-007
     0.118278	-5.83401e-007	 2.72815e-007
     0.118849	-5.98302e-007	 2.72633e-007
     0.119421	-3.88500e-007	 2.72076e-007
     0.119992	-4.93405e-007	 2.71531e-007
     0.120563	-3.31696e-007	 2.71387e-007
     0.121134	-1.20803e-007	 2.71622e-007
     0.121706	 9.57007e-008	 2.71512e-007
     0.122277	-3.81799e-007	 2.69613e-007
     0.122848	-4.30104e-007	 2.69381e-007
     0.123419	-6.38698e-007	 2.68647e-007
     0.123990	-7.66500e-007	 2.67690e-007
     0.124562	-2.33704e-007	 2.68234e-007
     0.125133	 2.71029e-008	 2.68239e-007
     0.125704	-3.98300e-007	 2.67207e-007
     0.126275	-3.90195e-007	 2.66732e-007
     0.126846	-7.50151e-009	 2.66874e-007
     0.127418	 5.00004e-008	 2.66507e-007
     0.127989	-1.62399e-007	 2.65487e-007
     0.128560	-2.56805e-007	 2.65029e-007
     0.129131	 3.00497e-009	 2.65140e-007
     0.129702	 5.51197e-007	 2.65523e-007
     0.130273	 3.50905e-007	 2.64691e-007
     0.130845	 2.73998e-007	 2.64260e-007
     0.131416	-6.30025e-008	 2.63085e-007
     0.131987	 7.46004e-008	 2.62970e-007
     0.132558	 1.85100e-007	 2.62958e-007
     0.133129	-2.87699e-007	 2.61826e-007
     0.133701	-3.87707e-007	 2.61110e-007
     0.134272	-2.25700e-007	 2.60727e-007
     0.134843	 6.63058e-008	 2.60884e-007
     0.135414	 1.67194e-007	 2.60716e-007
     0.135985	 9.97024e-008	 2.60151e-007
     0.136556	-1.70039e-008	 2.59687e-007
     0.137127	-2.77796e-007	 2.58557e-007
     0.137699	-6.52304e-007	 2.57614e-007
     0.138270	-3.51203e-007	 2.57745e-007
     0.138841	-2.59504e-007	 2.57518e-007
     0.139412	-2.16103e-007	 2.56996e-007
     0.139983	-1.95403e-007	 2.56519e-007
     0.140554	-9.16989e-008	 2.56517e-007
     0.141125	-2.48983e-008	 2.56227e-007
     0.141697	-1.79716e-009	 2.55794e-007
     0.142268	-1.00707e-007	 2.55068e-007
     0.142839	-1.88957e-008	 2.54894e-007
     0.143410	 1.23495e-007	 2.54664e-007
     0.143981	 1.63003e-007	 2.54367e-007
     0.144552	 3.64496e-007	 2.54146e-007
     0.145123	-1.26602e-007	 2.53050e-007
     0.145694	-1.25001e-007	 2.52848e-007
     0.146265	-4.46962e-008	 2.52354e-007
     0.146837	-1.47098e-007	 2.51832e-007
     0.147408	-4.35502e-007	 2.50808e-007
     0.147979	-5.85198e-007	 2.50256e-007
     0.148550	-3.15602e-007	 2.50509e-007
     0.149121	-4.49400e-007	 2.49673e-007
     0.149692	-4.11303e-007	 2.49263e-007
     0.150263	-5.10299e-007	 2.48796e-007
     0.150834	-6.70501e-007	 2.48331e-007
     0.151405	-3.06296e-007	 2.48302e-007
     0.151976	-3.94095e-007	 2.47702e-007
     0.152547	-3.06900e-007	 2.47643e-007
     0.153118	-5.21402e-007	 2.46964e-007
     0.153689	-2.98001e-007	 2.46917e-007
     0.154261	 1.70257e-009	 2.46897e-007
     0.154832	-2.39015e-008	 2.46721e-007
     0.155403	-2.05298e-007	 2.45938e-007
     0.155974	 2.60101e-007	 2.46134e-007
     0.156545	 2.45600e-007	 2.45788e-007
     0.157116	-1.03500e-007	 2.44872e-007
     0.157687	-3.62204e-007	 2.44218e-007
     0.158258	-3.33894e-007	 2.43956e-007
     0.158829	-1.96495e-007	 2.43599e-007
     0.159400	-3.70303e-007	 2.42997e-007
     0.159971	-1.74601e-007	 2.43214e-007
     0.160542	-1.98052e-008	 2.43082e-007
     0.161113	-1.83602e-007	 2.42457e-007
     0.161684	-4.45798e-007	 2.41597e-007
     0.162255	-5.29202e-007	 2.40997e-007
     0.162826	-4.81807e-007	 2.40502e-007
     0.163397	-3.71998e-007	 2.40218e-007
     0.163968	-4.21394e-007	 2.39837e-007
     0.164539	-5.67015e-008	 2.40427e-007
     0.165110	 4.35903e-007	 2.40936e-007
     0.165681	 4.21001e-007	 2.40659e-007
     0.166252	-3.81406e-007	 2.38825e-007
     0.166823	-5.64105e-007	 2.38129e-007
     0.167394	-1.08994e-008	 2.38739e-007
     0.167965	 2.32096e-007	 2.38952e-007
     0.168536	-1.58005e-007	 2.37608e-007
     0.169107	 1.21698e-007	 2.37844e-007
     0.169678	 1.31200e-007	 2.37542e-007
     0.170249	-2.28894e-007	 2.36650e-007
     0.170820	-4.88399e-007	 2.35749e-007
     0.171391	-4.65203e-007	 2.35500e-007
     0.171962	-2.44036e-008	 2.36016e-007
     0.172533	 3.17195e-007	 2.36343e-007
     0.173104	-1.35995e-007	 2.35273e-007
     0.173675	-1.59795e-007	 2.34759e-007
     0.174246	-2.48197e-007	 2.34501e-007
     0.174817	-3.13703e-007	 2.33997e-007
     0.175388	-1.47702e-007	 2.34042e-007
     0.175958	 2.16802e-007	 2.34105e-007
     0.176529	 3.09956e-008	 2.33533e-007
     0.177100	-3.98999e-007	 2.32592e-007
     0.177671	-2.92501e-007	 2.32376e-007
     0.178242	-3.61695e-007	 2.31830e-007
     0.178813	-3.54994e-008	 2.32132e-007
     0.179384	 1.18096e-007	 2.32068e-007
     0.179955	 4.16985e-008	 2.31858e-007
     0.180526	-2.94196e-007	 2.30941e-007
     0.181097	-3.76800e-007	 2.30287e-007
     0.181668	-1.00204e-007	 2.30398e-007
     0.182239	-3.14598e-007	 2.30006e-007
     0.182809	-3.63398e-007	 2.29408e-007
     0.183380	 9.88002e-008	 2.29708e-007
     0.183951	-2.54004e-008	 2.29368e-007
     0.184522	-1.54796e-007	 2.28720e-007
     0.185093	-6.85977e-008	 2.28553e-007
     0.185664	 3.34039e-008	 2.28497e-007
     0.186235	 6.60002e-008	 2.28347e-007
     0.186806	-1.43700e-007	 2.27635e-007
     0.187376	-3.14896e-007	 2.26984e-007
     0.187947	-2.32598e-007	 2.26804e-007
     0.188518	-2.74100e-007	 2.26513e-007
     0.189089	-1.66001e-007	 2.26327e-007
     0.189660	-2.35195e-007	 2.25926e-007
     0.190231	-2.40500e-007	 2.25656e-007
     0.190802	-2.03596e-007	 2.25463e-007
     0.191372	-2.48605e-007	 2.25202e-007
     0.191943	-1.80298e-007	 2.25011e-007
     0.192514	-1.28101e-007	 2.24657e-007
     0.193085	-1.33201e-007	 2.24394e-007
     0.193656	-6.46032e-008	 2.24214e-007
     0.194227	 1.20999e-008	 2.24042e-007
     0.194797	-1.98699e-007	 2.23420e-007
     0.195368	-3.99014e-008	 2.23274e-007
     0.195939	-9.79053e-008	 2.23231e-007
     0.196510	-2.58595e-007	 2.22411e-007
     0.197081	-2.74798e-007	 2.22082e-007
     0.197651	-1.75598e-007	 2.22114e-007
     0.198222	 2.00205e-007	 2.22329e-007
     0.198793	 6.08998e-008	 2.21918e-007
     0.199364	-5.10045e-009	 2.21490e-007
     0.199935	 1.32801e-007	 2.21267e-007
     0.200505	 2.40194e-007	 2.23217e-007
     0.201076	 1.12996e-007	 2.25836e-007
     0.201647	 1.62800e-007	 2.27785e-007
     0.202218	 1.27802e-007	 2.29145e-007
     0.202788	-1.62996e-007	 2.29425e-007
     0.203359	-2.00700e-007	 2.30166e-007
     0.203930	-1.72899e-007	 2.31116e-007
     0.204501	-1.19398e-007	 2.31947e-007
     0.205071	 9.55988e-008	 2.32368e-007
     0.205642	-6.06960e-008	 2.32321e-007
     0.206213	-3.31696e-007	 2.32184e-007
     0.206784	 4.66971e-008	 2.32994e-007
     0.207354	 5.68602e-007	 2.33764e-007
     0.207925	 6.94999e-008	 2.33220e-007
     0.208496	-4.95806e-007	 2.32319e-007
     0.209067	-6.84398e-007	 2.34782e-007
     0.209637	-8.95103e-007	 2.38149e-007
     0.210208	-5.60402e-007	 2.41228e-007
     0.210779	-1.76202e-007	 2.44149e-007
     0.211349	-4.80199e-007	 2.44973e-007
     0.211920	-3.72296e-007	 2.46491e-007
     0.212491	-3.69000e-007	 2.47903e-007
     0.213061	-2.79397e-007	 2.49534e-007
     0.213632	-2.06601e-007	 2.50944e-007
     0.214203	-3.82301e-007	 2.51714e-007
     0.214773	-4.05103e-007	 2.52788e-007
     0.215344	-2.88004e-007	 2.54102e-007
     0.215915	-3.57897e-007	 2.54995e-007
     0.216485	-4.34004e-007	 2.56363e-007
     0.217056	-1.93097e-007	 2.57166e-007
     0.217627	-3.28895e-007	 2.53060e-007
     0.218197	-4.77499e-007	 2.49124e-007
     0.218768	-5.80985e-008	 2.48354e-007
     0.219339	 3.52200e-007	 2.48002e-007
     0.219909	 5.88501e-007	 2.47517e-007
     0.220480	 3.94401e-007	 2.46486e-007
     0.221051	 3.07991e-008	 2.45106e-007
     0.221621	-2.03698e-007	 2.43900e-007
     0.222192	 1.34023e-008	 2.43865e-007
     0.222762	-8.64966e-008	 2.43165e-007
     0.223333	-1.01601e-007	 2.42717e-007
     0.223904	-1.49899e-007	 2.42241e-007
     0.224474	 3.08799e-007	 2.42350e-007
     0.225045	 8.91014e-008	 2.41327e-007
     0.225615	 2.86498e-007	 2.41090e-007
     0.226186	-1.70396e-007	 2.40529e-007
     0.226757	-1.98495e-007	 2.39869e-007
     0.227327	 7.81001e-008	 2.39901e-007
     0.227898	 4.01204e-007	 2.40239e-007
     0.228468	 1.17405e-007	 2.39374e-007
     0.229039	 9.02000e-008	 2.38829e-007
     0.229609	-3.64103e-007	 2.37811e-007
     0.230180	-2.90100e-007	 2.37517e-007
     0.230751	-1.24928e-008	 2.38031e-007
     0.231321	 7.38946e-008	 2.37816e-007
     0.231892	 7.95990e-008	 2.37593e-007
     0.232462	-1.91001e-007	 2.37143e-007
     0.233033	-4.26953e-008	 2.37546e-007
     0.233603	 4.23403e-007	 2.38261e-007
     0.234174	-1.26900e-007	 2.37217e-007
     0.234744	-2.52985e-008	 2.37394e-007
     0.235315	-1.38025e-008	 2.37032e-007
     0.235885	 7.87986e-008	 2.36960e-007
     0.236456	-2.75031e-008	 2.36504e-007
     0.237026	-2.81303e-007	 2.35700e-007
     0.237597	-5.48098e-007	 2.35321e-007
     0.238167	-5.22297e-007	 2.35246e-007
     0.238738	-2.96997e-007	 2.35374e-007
     0.239308	-1.01398e-007	 2.35575e-007
     0.239879	 3.37022e-008	 2.35409e-007
     0.240449	-5.02987e-008	 2.35276e-007
     0.241020	-8.67003e-008	 2.35031e-007
     0.241590	-3.33399e-007	 2.34497e-007
     0.242161	-1.52097e-007	 2.34488e-007
     0.242731	-5.48971e-008	 2.34523e-007
     0.243301	 1.23502e-007	 2.34522e-007
     0.243872	-3.76604e-007	 2.33540e-007
     0.244442	-8.65904e-007	 2.32810e-007
     0.245013	-6.29596e-007	 2.32893e-007
     0.245583	-6.20705e-007	 2.32647e-007
     0.246154	-4.30104e-007	 2.32730e-007
     0.246724	-3.75301e-007	 2.32743e-007
     0.247294	-2.99100e-007	 2.32751e-007
     0.247865	 1.46974e-008	 2.33128e-007
     0.248435	 9.11969e-008	 2.32956e-007
     0.249006	 3.56398e-007	 2.33512e-007
     0.249576	 2.50606e-007	 2.33171e-007
     0.250146	 1.41103e-007	 2.32706e-007
     0.250717	-6.35991e-008	 2.32207e-007
     0.251287	-2.37698e-007	 2.31873e-007
     0.251858	-4.51502e-007	 2.31186e-007
     0.252428	-4.27499e-007	 2.31134e-007
     0.252998	-3.10400e-007	 2.31314e-007
     0.253569	-3.02971e-008	 2.31690e-007
     0.254139	 1.98299e-007	 2.32013e-007
     0.254709	 3.46045e-008	 2.31413e-007
     0.255280	-3.92974e-008	 2.31185e-007
     0.255850	 8.35062e-008	 2.31236e-007
     0.256420	 3.42297e-007	 2.31537e-007
     0.256991	 1.82605e-007	 2.31079e-007
     0.257561	-6.82994e-008	 2.30573e-007
     0.258131	-4.12983e-008	 2.30455e-007
     0.258702	 1.52300e-007	 2.30687e-007
     0.259272	-2.55022e-008	 2.30187e-007
     0.259842	-6.90998e-008	 2.29858e-007
     0.260413	-7.74016e-008	 2.29496e-007
     0.260983	 2.69603e-007	 2.30102e-007
     0.261553	 9.75997e-008	 2.29624e-007
     0.262123	 4.81959e-008	 2.29489e-007
     0.262694	-1.99398e-007	 2.28855e-007
     0.263264	-1.22200e-007	 2.28700e-007
     0.263834	 5.35001e-008	 2.29059e-007
     0.264405	 2.45396e-007	 2.29162e-007
     0.264975	 2.48903e-007	 2.29130e-007
     0.265545	 4.33196e-007	 2.29160e-007
     0.266115	 3.11295e-007	 2.28776e-007
     0.266686	 2.37203e-007	 2.28580e-007
     0.267256	 3.53975e-008	 2.28062e-007
     0.267826	 5.41040e-008	 2.27670e-007
     0.268396	-7.75035e-008	 2.27327e-007
     0.268966	 1.03973e-008	 2.27237e-007
     0.269537	 1.86992e-008	 2.27342e-007
     0.270107	-1.49703e-007	 2.26674e-007
     0.270677	-1.00699e-007	 2.26718e-007
     0.271247	 3.93993e-008	 2.26822e-007
     0.271817	 2.15201e-007	 2.27155e-007
     0.272388	 3.23096e-007	 2.27092e-007
     0.272958	 2.28203e-007	 2.26796e-007
     0.273528	 1.25699e-007	 2.26479e-007
     0.274098	 2.34904e-007	 2.26611e-007
     0.274668	 5.23600e-007	 2.26706e-007
     0.275238	 1.78094e-007	 2.25916e-007
     0.275809	-1.48699e-007	 2.25395e-007
     0.276379	-1.96196e-007	 2.25163e-007
     0.276949	-3.57977e-008	 2.25349e-007
     0.277519	 3.85800e-007	 2.25822e-007
     0.278089	 4.43302e-007	 2.26011e-007
     0.278659	 1.88105e-007	 2.25392e-007
     0.279229	-8.73988e-008	 2.24635e-007
     0.279800	-2.26799e-007	 2.24242e-007
     0.280370	-2.64401e-007	 2.24098e-007
     0.280940	 8.29459e-009	 2.24349e-007
     0.281510	-1.24201e-007	 2.24125e-007
     0.282080	-4.11696e-007	 2.23639e-007
     0.282650	-3.57599e-007	 2.23297e-007
     0.283220	-2.52396e-007	 2.23421e-007
     0.283790	-9.97970e-008	 2.23501e-007
     0.284360	-1.28406e-007	 2.23388e-007
     0.284930	 2.86018e-008	 2.23451e-007
     0.285500	 1.71800e-007	 2.23577e-007
     0.286070	 1.33005e-008	 2.23355e-007
     0.286641	-1.30996e-007	 2.22687e-007
     0.287211	-5.09026e-008	 2.23038e-007
     0.287781	 1.43002e-007	 2.23003e-007
     0.288351	 4.71991e-008	 2.22879e-007
     0.288921	 1.19398e-007	 2.22871e-007
     0.289491	 2.05502e-007	 2.22657e-007
     0.290061	-9.08985e-008	 2.22379e-007
     0.290631	-1.11497e-007	 2.22044e-007
     0.291201	 1.65019e-008	 2.21947e-007
     0.291771	 2.51799e-007	 2.22066e-007
     0.292341	 8.72024e-008	 2.21305e-007
     0.292911	-2.63026e-008	 2.21023e-007
     0.293481	 3.00934e-008	 2.20630e-007
     0.294051	-8.50996e-008	 2.20191e-007
     0.294621	-2.11003e-008	 2.20047e-007
     0.295191	 2.09548e-009	 2.19624e-007
     0.295761	 2.41402e-007	 2.19850e-007
     0.296330	 1.76202e-007	 2.19743e-007
     0.296900	-3.18403e-007	 2.18696e-007
     0.297470	-1.71101e-007	 2.18887e-007
     0.298040	 1.92900e-007	 2.19233e-007
     0.298610	 2.04498e-007	 2.19099e-007
     0.299180	-2.19305e-007	 2.18226e-007
     0.299750	 1.89902e-009	 2.18531e-007
     0.300320	 1.51798e-007	 2.18631e-007
     0.300890	 2.55801e-007	 2.18785e-007
     0.301460	 1.17099e-007	 2.18434e-007
     0.302030	 2.01035e-008	 2.18054e-007
     0.302600	-3.19204e-007	 2.17383e-007
     0.303169	 2.61098e-007	 2.18179e-007
     0.303739	 7.74300e-007	 2.18904e-007
     0.304309	 6.72298e-007	 2.18655e-007
     0.304879	 4.64897e-007	 2.18030e-007
     0.305449	 6.43900e-007	 2.18401e-007
     0.306019	 1.34198e-007	 2.17348e-007
     0.306589	 1.69603e-007	 2.17458e-007
     0.307158	 3.44095e-007	 2.17415e-007
     0.307728	 1.26194e-007	 2.17084e-007
     0.308298	 5.86006e-008	 2.16969e-007
     0.308868	 1.59998e-007	 2.16754e-007
     0.309438	 4.80599e-007	 2.17370e-007
     0.310008	 1.97600e-007	 2.16504e-007
     0.310577	 1.15295e-007	 2.16489e-007
     0.311147	-1.54003e-007	 2.15694e-007
     0.311717	-2.47295e-007	 2.15397e-007
     0.312287	-1.50299e-007	 2.15649e-007
     0.312856	 3.18199e-007	 2.16065e-007
     0.313426	 3.24202e-007	 2.16282e-007
     0.313996	 1.45701e-007	 2.15614e-007
     0.314566	 4.76801e-007	 2.15958e-007
     0.315136	 5.94009e-008	 2.15321e-007
     0.315705	 8.88031e-008	 2.14937e-007
     0.316275	 1.10696e-007	 2.15216e-007
     0.316845	-1.59896e-007	 2.14356e-007
     0.317414	-1.77795e-007	 2.14382e-007
     0.317984	-9.68939e-008	 2.14359e-007
     0.318554	 1.19297e-007	 2.14267e-007
     0.319124	 9.03965e-008	 2.14401e-007
     0.319693	 3.09301e-007	 2.14282e-007
     0.320263	 1.84402e-007	 2.14392e-007
     0.320833	 5.88603e-007	 2.14634e-007
     0.321402	 2.85298e-007	 2.13966e-007
     0.321972	-1.15302e-007	 2.13421e-007
     0.322542	-3.09898e-007	 2.12815e-007
     0.323111	-1.17107e-007	 2.13218e-007
     0.323681	 9.07967e-008	 2.13192e-007
     0.324251	 2.47703e-007	 2.13362e-007
     0.324820	 2.55401e-007	 2.13360e-007
     0.325390	 3.28502e-007	 2.13048e-007
     0.325960	 2.95098e-007	 2.13137e-007
     0.326529	 9.50240e-009	 2.12347e-007
     0.327099	-9.41000e-008	 2.12389e-007
