aldo_pH7p5_Elution1_0022_circles#_0_sc.txt - 1.00000 * Buffer_21.dat
 Q 	 I(Q) 	 ecart_type
    0.0354309	-9.71901e-007	 4.48436e-007
    0.0360023	-1.04670e-006	 4.43607e-007
    0.0365738	-1.36560e-006	 4.38249e-007
    0.0371452	-1.58970e-006	 4.33345e-007
    0.0377167	-2.33390e-006	 4.27216e-007
    0.0382881	-1.77890e-006	 4.25127e-007
    0.0388596	-2.23496e-007	 4.25151e-007
    0.0394310	-5.97305e-007	 4.20728e-007
    0.0400025	-6.61305e-007	 4.16750e-007
    0.0405739	-3.10400e-007	 4.14168e-007
    0.0411454	-3.44102e-007	 4.10490e-007
    0.0417168	-5.64396e-007	 4.05973e-007
    0.0422883	-2.41504e-007	 4.03763e-007
    0.0428597	-2.57103e-007	 4.00405e-007
    0.0434311	-1.14210e-006	 3.94433e-007
    0.0440026	-9.44900e-007	 3.92358e-007
    0.0445740	-1.18710e-006	 3.88744e-007
    0.0451455	-6.33197e-007	 3.87003e-007
    0.0457169	-6.53796e-007	 3.84172e-007
    0.0462883	-1.34190e-006	 3.79356e-007
    0.0468598	-1.07920e-006	 3.76991e-007
    0.0474312	-8.26600e-007	 3.75405e-007
    0.0480026	-6.92999e-007	 3.73531e-007
    0.0485741	-3.42501e-007	 3.71435e-007
    0.0491455	-2.93403e-007	 3.69247e-007
    0.0497169	-6.10104e-007	 3.65821e-007
    0.0502884	-7.44003e-007	 3.62530e-007
    0.0508598	-1.06920e-006	 3.59689e-007
    0.0514312	-1.41350e-006	 3.56849e-007
    0.0520026	-1.23410e-006	 3.54467e-007
    0.0525741	-1.43230e-006	 3.51768e-007
    0.0531455	-5.97604e-007	 3.51578e-007
    0.0537169	-6.64004e-008	 3.51122e-007
    0.0542883	 3.66599e-007	 3.49687e-007
    0.0548598	-1.02802e-007	 3.46303e-007
    0.0554312	-2.66300e-007	 3.44310e-007
    0.0560026	-2.48503e-007	 3.42516e-007
    0.0565740	-4.04601e-007	 3.40056e-007
    0.0571454	-3.62896e-007	 3.37583e-007
    0.0577169	-4.81305e-007	 3.35871e-007
    0.0582883	-3.27600e-007	 3.34608e-007
    0.0588597	-2.99500e-007	 3.32443e-007
    0.0594311	-5.24102e-007	 3.30034e-007
    0.0600025	-6.87200e-007	 3.28303e-007
    0.0605739	-5.04799e-007	 3.26880e-007
    0.0611453	-7.63903e-007	 3.24395e-007
    0.0617167	-7.29298e-007	 3.22698e-007
    0.0622881	-2.95004e-007	 3.21969e-007
    0.0628595	-1.41801e-007	 3.20485e-007
    0.0634309	-2.16300e-007	 3.19061e-007
    0.0640023	-4.40399e-007	 3.16853e-007
    0.0645737	-6.94898e-007	 3.14880e-007
    0.0651451	-1.13120e-006	 3.12315e-007
    0.0657165	-1.22010e-006	 3.10525e-007
    0.0662879	-3.23002e-007	 3.10744e-007
    0.0668593	-7.39696e-007	 3.08177e-007
    0.0674307	-6.51700e-007	 3.07092e-007
    0.0680021	-7.60898e-007	 3.05100e-007
    0.0685735	-1.00550e-006	 3.03106e-007
    0.0691449	-9.12500e-007	 3.02020e-007
    0.0697163	-9.74600e-007	 3.00637e-007
    0.0702877	-1.03330e-006	 2.99393e-007
    0.0708591	-3.11702e-007	 2.99265e-007
    0.0714305	-3.21401e-007	 2.97964e-007
    0.0720018	-5.44795e-007	 2.96393e-007
    0.0725732	 1.16299e-007	 3.01321e-007
    0.0731446	 3.97500e-007	 3.04079e-007
    0.0737160	-2.15005e-008	 3.03849e-007
    0.0742874	-5.02099e-007	 3.03773e-007
    0.0748587	-6.03701e-007	 3.04020e-007
    0.0754301	-3.44597e-007	 3.04576e-007
    0.0760015	-6.57899e-007	 3.04237e-007
    0.0765729	-6.84602e-007	 3.03670e-007
    0.0771442	-8.23500e-007	 3.03394e-007
    0.0777156	-8.13903e-007	 3.03687e-007
    0.0782870	-3.19698e-007	 3.04296e-007
    0.0788583	-3.54499e-007	 3.04112e-007
    0.0794297	-6.66601e-007	 3.03203e-007
    0.0800011	-3.91497e-007	 3.03627e-007
    0.0805724	-2.63295e-007	 3.03467e-007
    0.0811438	-3.94204e-007	 3.04657e-007
    0.0817151	 3.34599e-007	 3.12131e-007
    0.0822865	 2.23401e-007	 3.14477e-007
    0.0828579	-2.64197e-007	 3.15661e-007
    0.0834292	-3.99603e-007	 3.17064e-007
    0.0840006	-7.44803e-007	 3.17960e-007
    0.0845719	-7.42999e-007	 3.19416e-007
    0.0851433	-6.50107e-007	 3.20870e-007
    0.0857146	-5.82397e-007	 3.22402e-007
    0.0862859	-6.51300e-007	 3.23328e-007
    0.0868573	 2.02053e-008	 3.24863e-007
    0.0874286	 4.95304e-007	 3.19903e-007
    0.0880000	 1.88200e-007	 3.15656e-007
    0.0885713	 1.63600e-007	 3.13194e-007
    0.0891427	 7.42948e-008	 3.10558e-007
    0.0897140	 1.84504e-007	 3.09842e-007
    0.0902853	-3.28000e-008	 3.07931e-007
    0.0908566	-7.08023e-008	 3.06681e-007
    0.0914280	-7.57696e-007	 3.04374e-007
    0.0919993	-8.63896e-007	 3.03199e-007
    0.0925706	-6.56401e-007	 3.02846e-007
    0.0931420	-4.87700e-007	 3.02573e-007
    0.0937133	 1.49201e-007	 3.02784e-007
    0.0942846	 1.51202e-007	 3.01889e-007
    0.0948559	-7.56991e-008	 3.00756e-007
    0.0954272	 6.43049e-008	 3.00232e-007
    0.0959985	-5.95028e-008	 2.99454e-007
    0.0965699	-4.00403e-007	 2.98261e-007
    0.0971412	-4.04900e-007	 2.97587e-007
    0.0977125	-2.17100e-007	 2.97275e-007
    0.0982838	 1.50001e-007	 2.97225e-007
    0.0988551	 1.19100e-007	 2.96254e-007
    0.0994264	-5.94198e-007	 2.94652e-007
    0.0999977	-9.33200e-007	 2.92785e-007
     0.100569	-9.70802e-007	 2.92252e-007
     0.101140	-6.61203e-007	 2.92215e-007
     0.101712	-1.51100e-007	 2.92640e-007
     0.102283	-3.23402e-007	 2.91685e-007
     0.102854	-3.07700e-007	 2.90785e-007
     0.103425	-4.36899e-007	 2.90036e-007
     0.103997	-6.36101e-007	 2.89056e-007
     0.104568	-5.90902e-007	 2.88634e-007
     0.105139	-1.96495e-007	 2.89061e-007
     0.105711	-2.88601e-007	 2.87690e-007
     0.106282	-4.71598e-007	 2.86858e-007
     0.106853	-4.76597e-007	 2.86413e-007
     0.107424	-6.38094e-007	 2.85311e-007
     0.107996	-3.92596e-007	 2.85060e-007
     0.108567	-4.44197e-007	 2.84292e-007
     0.109138	-8.79605e-007	 2.82715e-007
     0.109709	-7.01497e-007	 2.82251e-007
     0.110281	-3.92502e-007	 2.81625e-007
     0.110852	-4.44903e-007	 2.80763e-007
     0.111423	-3.35902e-007	 2.80192e-007
     0.111995	-2.58595e-007	 2.79863e-007
     0.112566	-3.59105e-007	 2.78695e-007
     0.113137	-4.35299e-007	 2.77567e-007
     0.113708	-5.34201e-007	 2.76914e-007
     0.114280	-4.58902e-007	 2.76566e-007
     0.114851	-3.45099e-007	 2.76201e-007
     0.115422	 6.17001e-008	 2.76518e-007
     0.115993	 2.43599e-007	 2.76687e-007
     0.116564	-2.53698e-007	 2.74967e-007
     0.117136	-8.37972e-008	 2.74845e-007
     0.117707	-1.21996e-007	 2.74016e-007
     0.118278	-5.59805e-007	 2.72891e-007
     0.118849	-4.17298e-007	 2.73018e-007
     0.119421	-3.50199e-007	 2.72181e-007
     0.119992	-4.09200e-007	 2.71726e-007
     0.120563	-5.63596e-007	 2.70965e-007
     0.121134	-6.63298e-007	 2.70593e-007
     0.121706	-4.86398e-007	 2.70410e-007
     0.122277	-2.63200e-007	 2.69874e-007
     0.122848	-7.59501e-007	 2.68769e-007
     0.123419	-3.73802e-007	 2.69191e-007
     0.123990	 3.66395e-007	 2.69913e-007
     0.124562	 3.09599e-007	 2.69311e-007
     0.125133	-1.26398e-007	 2.67973e-007
     0.125704	-4.61296e-007	 2.67115e-007
     0.126275	-4.19699e-007	 2.66704e-007
     0.126846	-1.01590e-006	 2.64964e-007
     0.127418	-7.30499e-007	 2.65039e-007
     0.127989	-8.30703e-007	 2.64234e-007
     0.128560	-2.14604e-007	 2.65139e-007
     0.129131	-4.32992e-008	 2.65081e-007
     0.129702	-6.02959e-008	 2.64391e-007
     0.130273	-4.19197e-007	 2.63257e-007
     0.130845	-5.46104e-007	 2.62731e-007
     0.131416	-3.94401e-007	 2.62485e-007
     0.131987	-5.28205e-007	 2.61856e-007
     0.132558	-7.52203e-007	 2.61214e-007
     0.133129	-5.94700e-007	 2.61275e-007
     0.133701	-1.31105e-007	 2.61623e-007
     0.134272	 2.21698e-007	 2.61598e-007
     0.134843	 9.50022e-008	 2.60966e-007
     0.135414	-6.92300e-007	 2.59129e-007
     0.135985	-8.63103e-007	 2.58372e-007
     0.136556	-8.84305e-007	 2.58088e-007
     0.137127	-6.33401e-007	 2.57920e-007
     0.137699	-5.28606e-007	 2.57874e-007
     0.138270	-4.42502e-007	 2.57603e-007
     0.138841	-3.39300e-007	 2.57398e-007
     0.139412	-1.76406e-007	 2.57098e-007
     0.139983	-2.10704e-007	 2.56518e-007
     0.140554	-3.05394e-007	 2.56150e-007
     0.141125	-5.38501e-007	 2.55304e-007
     0.141697	-6.37097e-007	 2.54648e-007
     0.142268	-5.40502e-007	 2.54284e-007
     0.142839	-3.80998e-007	 2.54254e-007
     0.143410	-4.72501e-007	 2.53595e-007
     0.143981	-3.04397e-007	 2.53538e-007
     0.144552	-6.56000e-007	 2.52303e-007
     0.145123	-5.95101e-007	 2.52218e-007
     0.145694	-2.75897e-007	 2.52600e-007
     0.146265	-3.28895e-007	 2.51863e-007
     0.146837	-5.11696e-007	 2.51194e-007
     0.147408	-5.88043e-008	 2.51522e-007
     0.147979	 2.69065e-008	 2.51398e-007
     0.148550	-2.49500e-007	 2.50657e-007
     0.149121	-4.78896e-007	 2.49647e-007
     0.149692	-6.22800e-007	 2.48906e-007
     0.150263	-6.22204e-007	 2.48622e-007
     0.150834	-8.83803e-007	 2.47971e-007
     0.151405	-9.56396e-007	 2.47152e-007
     0.151976	-5.19394e-007	 2.47503e-007
     0.152547	-2.50293e-009	 2.48218e-007
     0.153118	 9.15970e-008	 2.48093e-007
     0.153689	 1.09867e-009	 2.47480e-007
     0.154261	-1.21501e-007	 2.46703e-007
     0.154832	-2.56703e-007	 2.46332e-007
     0.155403	-4.13398e-007	 2.45593e-007
     0.155974	-4.19503e-007	 2.44948e-007
     0.156545	-4.04099e-007	 2.44658e-007
     0.157116	-1.78305e-007	 2.44766e-007
     0.157687	-7.35199e-007	 2.43581e-007
     0.158258	-6.33096e-007	 2.43450e-007
     0.158829	-3.40799e-007	 2.43370e-007
     0.159400	-2.92304e-007	 2.43162e-007
     0.159971	-1.43002e-007	 2.43297e-007
     0.160542	-1.55305e-007	 2.42869e-007
     0.161113	-3.76902e-007	 2.42143e-007
     0.161684	-3.72595e-007	 2.41752e-007
     0.162255	 8.21965e-008	 2.42101e-007
     0.162826	 2.72295e-007	 2.41854e-007
     0.163397	-4.30009e-009	 2.40889e-007
     0.163968	 2.51304e-007	 2.41041e-007
     0.164539	-5.13974e-008	 2.40463e-007
     0.165110	-2.27294e-007	 2.39806e-007
     0.165681	-2.82016e-008	 2.39904e-007
     0.166252	 2.81201e-007	 2.40003e-007
     0.166823	-6.74045e-008	 2.39019e-007
     0.167394	-4.86099e-007	 2.37939e-007
     0.167965	-2.61403e-007	 2.38123e-007
     0.168536	-1.62101e-007	 2.37627e-007
     0.169107	-3.82599e-007	 2.36997e-007
     0.169678	-5.90095e-007	 2.36321e-007
     0.170249	-4.75695e-007	 2.36250e-007
     0.170820	-4.36899e-007	 2.35864e-007
     0.171391	-2.18402e-007	 2.35952e-007
     0.171962	-3.03102e-007	 2.35563e-007
     0.172533	-6.80302e-007	 2.34654e-007
     0.173104	-6.44599e-007	 2.34426e-007
     0.173675	-5.03998e-007	 2.34195e-007
     0.174246	-6.00296e-007	 2.33924e-007
     0.174817	-6.04603e-007	 2.33525e-007
     0.175388	-7.88299e-007	 2.32973e-007
     0.175958	-8.02196e-007	 2.32394e-007
     0.176529	-8.73806e-007	 2.32016e-007
     0.177100	-6.85795e-007	 2.32128e-007
     0.177671	-2.58697e-007	 2.32460e-007
     0.178242	-5.79894e-009	 2.32459e-007
     0.178813	 7.66013e-008	 2.32348e-007
     0.179384	 1.52897e-007	 2.32152e-007
     0.179955	 3.48002e-007	 2.32401e-007
     0.180526	 2.12800e-007	 2.31821e-007
     0.181097	-2.59402e-007	 2.30511e-007
     0.181668	-1.67602e-007	 2.30310e-007
     0.182239	-2.81099e-007	 2.30087e-007
     0.182809	-2.65696e-007	 2.29599e-007
     0.183380	-5.19700e-007	 2.28694e-007
     0.183951	-4.81996e-007	 2.28627e-007
     0.184522	-3.18978e-008	 2.28951e-007
     0.185093	 4.28605e-007	 2.29408e-007
     0.185664	 1.84504e-007	 2.28775e-007
     0.186235	-4.48796e-007	 2.27512e-007
     0.186806	-6.40997e-007	 2.26829e-007
     0.187376	-7.51097e-007	 2.26280e-007
     0.187947	-6.24699e-007	 2.26175e-007
     0.188518	-3.43200e-007	 2.26423e-007
     0.189089	-3.11695e-007	 2.26110e-007
     0.189660	-3.18199e-007	 2.25814e-007
     0.190231	-1.08201e-007	 2.25900e-007
     0.190802	-2.87400e-007	 2.25348e-007
     0.191372	-4.72901e-007	 2.24855e-007
     0.191943	-6.01998e-007	 2.24339e-007
     0.192514	-7.27399e-007	 2.23692e-007
     0.193085	-3.26203e-007	 2.24100e-007
     0.193656	-2.85101e-007	 2.23876e-007
     0.194227	-1.31498e-007	 2.23830e-007
     0.194797	-2.32394e-007	 2.23389e-007
     0.195368	-4.05897e-007	 2.22698e-007
     0.195939	-6.93304e-007	 2.22279e-007
     0.196510	-3.90799e-007	 2.22220e-007
     0.197081	-4.88399e-007	 2.21757e-007
     0.197651	-6.19693e-007	 2.21412e-007
     0.198222	-5.43296e-007	 2.21142e-007
     0.198793	-7.37600e-007	 2.20640e-007
     0.199364	-7.16398e-007	 2.20355e-007
     0.199935	-5.49400e-007	 2.20182e-007
     0.200505	-4.52404e-007	 2.22108e-007
     0.201076	-4.05103e-007	 2.25001e-007
     0.201647	-4.79304e-007	 2.26737e-007
     0.202218	-2.94596e-007	 2.28462e-007
     0.202788	-2.79600e-007	 2.29253e-007
     0.203359	-7.97299e-007	 2.29177e-007
     0.203930	-5.54995e-007	 2.30492e-007
     0.204501	-2.03800e-007	 2.31829e-007
     0.205071	-4.64301e-007	 2.31437e-007
     0.205642	-7.31095e-007	 2.31198e-007
     0.206213	-4.80999e-007	 2.31954e-007
     0.206784	-3.81602e-007	 2.32287e-007
     0.207354	-1.69995e-007	 2.32528e-007
     0.207925	-6.67933e-008	 2.33012e-007
     0.208496	-1.25605e-007	 2.32980e-007
     0.209067	-5.35598e-007	 2.35067e-007
     0.209637	-1.38003e-007	 2.39514e-007
     0.210208	-4.98301e-007	 2.41365e-007
     0.210779	-5.86901e-007	 2.43435e-007
     0.211349	-3.71103e-007	 2.45198e-007
     0.211920	-4.35597e-007	 2.46403e-007
     0.212491	-4.75600e-007	 2.47735e-007
     0.213061	-7.37200e-007	 2.48716e-007
     0.213632	-4.33698e-007	 2.50551e-007
     0.214203	-1.13301e-007	 2.52243e-007
     0.214773	-4.86005e-007	 2.52664e-007
     0.215344	-6.59202e-007	 2.53432e-007
     0.215915	-5.05293e-007	 2.54745e-007
     0.216485	-3.87605e-007	 2.56479e-007
     0.217056	-2.20600e-007	 2.57142e-007
     0.217627	-3.13696e-007	 2.53116e-007
     0.218197	-2.99297e-007	 2.49481e-007
     0.218768	-2.32700e-007	 2.48061e-007
     0.219339	-3.79106e-007	 2.46697e-007
     0.219909	-2.83297e-007	 2.45964e-007
     0.220480	-4.18302e-007	 2.45042e-007
     0.221051	-3.76203e-007	 2.44396e-007
     0.221621	-3.34498e-007	 2.43691e-007
     0.222192	-2.81398e-007	 2.43361e-007
     0.222762	-1.13290e-006	 2.41304e-007
     0.223333	-5.78802e-007	 2.41885e-007
     0.223904	 3.52957e-008	 2.42600e-007
     0.224474	-3.68105e-007	 2.41167e-007
     0.225045	-4.85597e-007	 2.40328e-007
     0.225615	-3.57097e-007	 2.39972e-007
     0.226186	-5.66099e-007	 2.39851e-007
     0.226757	-2.42602e-007	 2.39816e-007
     0.227327	 1.96196e-007	 2.40136e-007
     0.227898	-2.86200e-007	 2.39050e-007
     0.228468	-4.91294e-007	 2.38324e-007
     0.229039	 5.41986e-008	 2.38793e-007
     0.229609	 8.87958e-008	 2.38638e-007
     0.230180	-1.50903e-007	 2.37789e-007
     0.230751	-5.42394e-007	 2.37120e-007
     0.231321	-5.45806e-007	 2.36750e-007
     0.231892	-4.74502e-007	 2.36642e-007
     0.232462	-4.47399e-007	 2.36716e-007
     0.233033	-4.47399e-007	 2.36858e-007
     0.233603	-2.74398e-007	 2.37058e-007
     0.234174	-7.28200e-007	 2.36181e-007
     0.234744	-6.91201e-007	 2.36244e-007
     0.235315	-4.52899e-007	 2.36285e-007
     0.235885	-3.40100e-007	 2.36249e-007
     0.236456	-4.39504e-007	 2.35805e-007
     0.237026	-3.85400e-007	 2.35542e-007
     0.237597	-3.64700e-007	 2.35670e-007
     0.238167	-1.49201e-007	 2.35929e-007
     0.238738	-4.62802e-007	 2.35109e-007
     0.239308	-7.25398e-007	 2.34504e-007
     0.239879	-7.37396e-007	 2.34081e-007
     0.240449	-5.84798e-007	 2.34364e-007
     0.241020	-5.43499e-007	 2.34256e-007
     0.241590	-3.93600e-007	 2.34417e-007
     0.242161	-7.25195e-007	 2.33510e-007
     0.242731	-4.40596e-007	 2.33874e-007
     0.243301	-3.13499e-007	 2.33785e-007
     0.243872	-3.36600e-007	 2.33636e-007
     0.244442	-4.84906e-007	 2.33502e-007
     0.245013	-3.44196e-007	 2.33417e-007
     0.245583	-2.61061e-008	 2.33710e-007
     0.246154	-1.25605e-007	 2.33287e-007
     0.246724	 1.18198e-007	 2.33626e-007
     0.247294	-3.38201e-007	 2.32708e-007
     0.247865	-4.18200e-007	 2.32402e-007
     0.248435	-4.02302e-007	 2.32124e-007
     0.249006	-3.14903e-007	 2.32375e-007
     0.249576	-3.38499e-007	 2.32177e-007
     0.250146	 1.36606e-007	 2.32723e-007
     0.250717	-8.44011e-008	 2.32197e-007
     0.251287	-2.87699e-007	 2.31811e-007
     0.251858	-1.80997e-007	 2.31681e-007
     0.252428	-7.17991e-008	 2.31774e-007
     0.252998	-3.18403e-007	 2.31326e-007
     0.253569	-4.74203e-007	 2.30948e-007
     0.254139	-4.30606e-007	 2.30953e-007
     0.254709	-3.46095e-007	 2.30781e-007
     0.255280	-1.88695e-007	 2.30953e-007
     0.255850	-1.74987e-008	 2.31088e-007
     0.256420	-3.10101e-007	 2.30440e-007
     0.256991	-3.79696e-007	 2.30136e-007
     0.257561	-4.85503e-007	 2.29879e-007
     0.258131	-5.72094e-007	 2.29566e-007
     0.258702	-7.24001e-007	 2.29206e-007
     0.259272	-7.61902e-007	 2.28945e-007
     0.259842	-2.53101e-007	 2.29567e-007
     0.260413	-2.82002e-007	 2.29171e-007
     0.260983	-7.01984e-008	 2.29545e-007
     0.261553	-1.56797e-007	 2.29213e-007
     0.262123	-7.00005e-007	 2.28231e-007
     0.262694	-9.12099e-007	 2.27656e-007
     0.263264	-3.19706e-007	 2.28387e-007
     0.263834	-2.87400e-007	 2.28502e-007
     0.264405	 1.56899e-007	 2.29037e-007
     0.264975	 2.41402e-007	 2.29143e-007
     0.265545	 1.11293e-007	 2.28638e-007
     0.266115	-4.73199e-007	 2.27463e-007
     0.266686	-4.19503e-007	 2.27486e-007
     0.267256	-5.91972e-008	 2.27926e-007
     0.267826	-3.77986e-008	 2.27539e-007
     0.268396	 1.52097e-007	 2.27742e-007
     0.268966	-3.07198e-007	 2.26723e-007
     0.269537	-4.30402e-007	 2.26604e-007
     0.270107	 5.50936e-008	 2.27046e-007
     0.270677	 2.89503e-007	 2.27404e-007
     0.271247	-6.37956e-008	 2.26673e-007
     0.271817	-2.24900e-007	 2.26435e-007
     0.272388	 9.45874e-011	 2.26572e-007
     0.272958	-2.58398e-007	 2.25998e-007
     0.273528	-1.29301e-007	 2.26073e-007
     0.274098	-3.05998e-007	 2.25722e-007
     0.274668	-1.57699e-007	 2.25582e-007
     0.275238	 6.23986e-008	 2.25745e-007
     0.275809	-8.29968e-008	 2.25531e-007
     0.276379	-4.80897e-007	 2.24707e-007
     0.276949	-6.92700e-007	 2.24264e-007
     0.277519	-6.17198e-007	 2.24157e-007
     0.278089	-4.32803e-007	 2.24563e-007
     0.278659	-2.17697e-007	 2.24735e-007
     0.279229	 5.22050e-008	 2.24895e-007
     0.279800	-6.39557e-009	 2.24638e-007
     0.280370	-1.41597e-007	 2.24330e-007
     0.280940	-3.40602e-007	 2.23788e-007
     0.281510	-4.41905e-007	 2.23616e-007
     0.282080	-6.55498e-007	 2.23254e-007
     0.282650	-1.77803e-007	 2.23623e-007
     0.283220	 1.25001e-008	 2.23890e-007
     0.283790	-9.80945e-008	 2.23529e-007
     0.284360	-2.46400e-007	 2.23216e-007
     0.284930	-1.96102e-007	 2.23100e-007
     0.285500	-1.86403e-007	 2.23004e-007
     0.286070	-4.86696e-007	 2.22543e-007
     0.286641	-3.31900e-007	 2.22376e-007
     0.287211	-2.69501e-007	 2.22698e-007
     0.287781	-2.43301e-007	 2.22383e-007
     0.288351	 1.47702e-007	 2.23071e-007
     0.288921	-4.74029e-008	 2.22618e-007
     0.289491	-5.16498e-007	 2.21481e-007
     0.290061	-7.70400e-007	 2.21270e-007
     0.290631	-2.57700e-007	 2.21826e-007
     0.291201	 1.43002e-007	 2.22181e-007
     0.291771	-2.07605e-007	 2.21331e-007
     0.292341	-2.55299e-007	 2.20763e-007
     0.292911	-1.22003e-007	 2.20889e-007
     0.293481	-1.07400e-007	 2.20428e-007
     0.294051	-2.99042e-008	 2.20306e-007
     0.294621	 1.39196e-007	 2.20335e-007
     0.295191	-4.73010e-008	 2.19567e-007
     0.295761	-5.51299e-007	 2.18570e-007
     0.296330	-7.13000e-007	 2.18305e-007
     0.296900	-3.59607e-007	 2.18652e-007
     0.297470	-1.30603e-007	 2.18979e-007
     0.298040	-9.63046e-008	 2.18784e-007
     0.298610	 5.80985e-008	 2.18884e-007
     0.299180	-1.21901e-007	 2.18411e-007
     0.299750	-3.04499e-007	 2.18054e-007
     0.300320	-2.71000e-007	 2.17964e-007
     0.300890	-2.02301e-007	 2.18062e-007
     0.301460	-2.95797e-007	 2.17783e-007
     0.302030	-7.21600e-007	 2.16865e-007
     0.302600	-6.57805e-007	 2.16852e-007
     0.303169	 2.82016e-008	 2.17824e-007
     0.303739	 7.68050e-008	 2.17795e-007
     0.304309	 1.13898e-007	 2.17774e-007
     0.304879	 6.12999e-008	 2.17398e-007
     0.305449	-5.04006e-008	 2.17298e-007
     0.306019	-2.80903e-007	 2.16698e-007
     0.306589	-1.35042e-008	 2.17185e-007
     0.307158	 2.94000e-007	 2.17358e-007
     0.307728	 4.94765e-010	 2.16904e-007
     0.308298	-4.19968e-008	 2.16830e-007
     0.308868	-3.94000e-007	 2.15881e-007
     0.309438	-4.97996e-007	 2.15808e-007
     0.310008	-1.96800e-007	 2.15890e-007
     0.310577	-1.94603e-007	 2.16011e-007
     0.311147	-3.10902e-007	 2.15463e-007
     0.311717	-2.85596e-007	 2.15358e-007
     0.312287	-3.45099e-007	 2.15357e-007
     0.312856	-3.82897e-007	 2.14958e-007
     0.313426	-2.59970e-008	 2.15742e-007
     0.313996	 2.27701e-007	 2.15770e-007
     0.314566	 4.08036e-008	 2.15280e-007
     0.315136	-1.72295e-007	 2.14971e-007
     0.315705	-5.62941e-008	 2.14728e-007
     0.316275	 3.23998e-008	 2.15114e-007
     0.316845	-1.52198e-007	 2.14392e-007
     0.317414	-3.71896e-007	 2.14093e-007
     0.317984	-4.81501e-007	 2.13763e-007
     0.318554	-3.31805e-007	 2.13566e-007
     0.319124	-4.77012e-008	 2.14202e-007
     0.319693	-1.29097e-007	 2.13602e-007
     0.320263	-2.71393e-007	 2.13684e-007
     0.320833	 8.81992e-008	 2.13858e-007
     0.321402	-1.34023e-008	 2.13510e-007
     0.321972	-3.09403e-007	 2.13133e-007
     0.322542	-3.16599e-007	 2.12828e-007
     0.323111	 1.22964e-008	 2.13448e-007
     0.323681	-2.14903e-007	 2.12727e-007
     0.324251	-3.20200e-007	 2.12477e-007
     0.324820	-1.36904e-007	 2.12757e-007
     0.325390	 7.30506e-009	 2.12560e-007
     0.325960	-4.48701e-007	 2.11972e-007
     0.326529	-8.57399e-007	 2.10985e-007
     0.327099	-5.35401e-007	 2.11707e-007
