aldo_pH7p5_Elution1_0022_circles#_9_sc.txt - 1.00000 * Buffer_21.dat
 Q 	 I(Q) 	 ecart_type
    0.0354309	-3.15100e-007	 4.50369e-007
    0.0360023	-2.32605e-007	 4.45980e-007
    0.0365738	 1.13199e-007	 4.42516e-007
    0.0371452	-3.29601e-007	 4.36968e-007
    0.0377167	-6.88604e-007	 4.31921e-007
    0.0382881	-1.47620e-006	 4.26002e-007
    0.0388596	-1.07300e-006	 4.22793e-007
    0.0394310	-7.02305e-007	 4.20456e-007
    0.0400025	-8.95707e-007	 4.16121e-007
    0.0405739	-1.34510e-006	 4.11348e-007
    0.0411454	-1.41611e-006	 4.07587e-007
    0.0417168	-7.26497e-007	 4.05552e-007
    0.0422883	-1.90499e-007	 4.03918e-007
    0.0428597	-1.09700e-006	 3.98177e-007
    0.0434311	-8.68400e-007	 3.95180e-007
    0.0440026	-8.96303e-007	 3.92504e-007
    0.0445740	-6.66201e-007	 3.90131e-007
    0.0451455	-2.86098e-007	 3.87925e-007
    0.0457169	-4.84200e-007	 3.84629e-007
    0.0462883	-1.07280e-006	 3.80069e-007
    0.0468598	-5.20195e-007	 3.78444e-007
    0.0474312	-2.57503e-007	 3.76873e-007
    0.0480026	-5.54995e-007	 3.73897e-007
    0.0485741	-9.88504e-007	 3.69824e-007
    0.0491455	-7.42199e-007	 3.68139e-007
    0.0497169	-6.02100e-007	 3.65857e-007
    0.0502884	-9.76106e-007	 3.61970e-007
    0.0508598	-1.75580e-006	 3.58001e-007
    0.0514312	-1.73240e-006	 3.56077e-007
    0.0520026	-9.55595e-007	 3.55166e-007
    0.0525741	-6.56000e-007	 3.53675e-007
    0.0531455	-5.05999e-007	 3.51815e-007
    0.0537169	-3.62998e-007	 3.50427e-007
    0.0542883	-7.63102e-007	 3.47005e-007
    0.0548598	-7.23005e-007	 3.44844e-007
    0.0554312	-4.92306e-007	 3.43790e-007
    0.0560026	-3.97900e-007	 3.42180e-007
    0.0565740	-4.61405e-007	 3.39938e-007
    0.0571454	-2.39095e-007	 3.37886e-007
    0.0577169	 8.10978e-008	 3.37189e-007
    0.0582883	 1.26965e-008	 3.35406e-007
    0.0588597	-3.90399e-007	 3.32249e-007
    0.0594311	-4.13500e-007	 3.30302e-007
    0.0600025	-3.85800e-007	 3.29003e-007
    0.0605739	-5.10205e-007	 3.26882e-007
    0.0611453	-4.50498e-007	 3.25117e-007
    0.0617167	-5.73600e-007	 3.23063e-007
    0.0622881	-6.55498e-007	 3.21177e-007
    0.0628595	-4.01204e-007	 3.19922e-007
    0.0634309	-4.18695e-007	 3.18627e-007
    0.0640023	-2.15703e-007	 3.17362e-007
    0.0645737	-4.41003e-007	 3.15451e-007
    0.0651451	-2.79098e-007	 3.14195e-007
    0.0657165	 2.13702e-007	 3.13663e-007
    0.0662879	 6.60999e-007	 3.12882e-007
    0.0668593	 4.01604e-007	 3.10651e-007
    0.0674307	 1.20999e-008	 3.08534e-007
    0.0680021	-5.47399e-007	 3.05573e-007
    0.0685735	-5.73105e-007	 3.04045e-007
    0.0691449	-6.47298e-007	 3.02598e-007
    0.0697163	-1.13796e-007	 3.02476e-007
    0.0702877	 2.95797e-007	 3.02206e-007
    0.0708591	 3.52396e-007	 3.00668e-007
    0.0714305	-6.14898e-007	 2.97362e-007
    0.0720018	-4.63799e-007	 2.96575e-007
    0.0725732	 1.78705e-007	 3.01466e-007
    0.0731446	-1.38200e-007	 3.02959e-007
    0.0737160	-1.99943e-008	 3.03866e-007
    0.0742874	-3.97005e-007	 3.04012e-007
    0.0748587	-4.35401e-007	 3.04394e-007
    0.0754301	-1.42398e-007	 3.05022e-007
    0.0760015	-2.19603e-007	 3.05190e-007
    0.0765729	-2.55401e-007	 3.04605e-007
    0.0771442	-5.96992e-008	 3.05048e-007
    0.0777156	-2.55401e-007	 3.04900e-007
    0.0782870	-2.95600e-007	 3.04361e-007
    0.0788583	-6.36937e-008	 3.04749e-007
    0.0794297	-6.48703e-007	 3.03256e-007
    0.0800011	-7.94098e-007	 3.02776e-007
    0.0805724	-6.09944e-008	 3.03913e-007
    0.0811438	 4.36899e-007	 3.06455e-007
    0.0817151	 4.37198e-007	 3.12369e-007
    0.0822865	-5.51008e-008	 3.13876e-007
    0.0828579	-1.44799e-007	 3.15942e-007
    0.0834292	-3.35058e-008	 3.17898e-007
    0.0840006	-4.20303e-007	 3.18706e-007
    0.0845719	-7.41806e-007	 3.19433e-007
    0.0851433	-4.33902e-007	 3.21376e-007
    0.0857146	 2.40034e-008	 3.23800e-007
    0.0862859	 2.69501e-007	 3.25445e-007
    0.0868573	 2.03727e-010	 3.24831e-007
    0.0874286	-4.15297e-007	 3.17871e-007
    0.0880000	-3.08901e-007	 3.14564e-007
    0.0885713	-1.40899e-007	 3.12536e-007
    0.0891427	-6.08998e-008	 3.10276e-007
    0.0897140	-1.94799e-007	 3.09027e-007
    0.0902853	-1.38898e-007	 3.07713e-007
    0.0908566	 1.23997e-007	 3.07117e-007
    0.0914280	-2.09548e-009	 3.06026e-007
    0.0919993	-1.98095e-007	 3.04654e-007
    0.0925706	-2.25104e-007	 3.03790e-007
    0.0931420	-3.50097e-007	 3.02884e-007
    0.0937133	-5.13901e-007	 3.01375e-007
    0.0942846	-2.57998e-007	 3.01028e-007
    0.0948559	-3.13397e-007	 3.00262e-007
    0.0954272	-1.36795e-007	 2.99816e-007
    0.0959985	-7.63030e-008	 2.99431e-007
    0.0965699	-1.21203e-007	 2.98868e-007
    0.0971412	-2.32096e-007	 2.97968e-007
    0.0977125	-5.20602e-007	 2.96645e-007
    0.0982838	-4.23999e-007	 2.96027e-007
    0.0988551	 6.02959e-008	 2.96144e-007
    0.0994264	 6.30200e-007	 2.97237e-007
    0.0999977	 2.36803e-007	 2.95259e-007
     0.100569	-5.08000e-007	 2.93239e-007
     0.101140	-7.63699e-007	 2.92013e-007
     0.101712	-3.34301e-007	 2.92270e-007
     0.102283	-5.17699e-007	 2.91292e-007
     0.102854	-3.18600e-007	 2.90776e-007
     0.103425	-1.68002e-008	 2.90920e-007
     0.103997	-1.78603e-007	 2.90019e-007
     0.104568	 7.23012e-008	 2.90021e-007
     0.105139	-1.82990e-008	 2.89442e-007
     0.105711	 2.43963e-008	 2.88347e-007
     0.106282	 4.23403e-007	 2.88708e-007
     0.106853	 4.59098e-007	 2.88343e-007
     0.107424	 1.20053e-009	 2.86634e-007
     0.107996	-3.35298e-007	 2.85190e-007
     0.108567	-1.58594e-007	 2.84887e-007
     0.109138	-3.50992e-008	 2.84452e-007
     0.109709	-1.68598e-007	 2.83348e-007
     0.110281	 1.10900e-007	 2.82655e-007
     0.110852	 1.44493e-007	 2.81965e-007
     0.111423	-7.09988e-008	 2.80738e-007
     0.111995	-5.01968e-008	 2.80293e-007
     0.112566	 1.60500e-007	 2.79746e-007
     0.113137	-2.14095e-007	 2.78023e-007
     0.113708	-6.41194e-007	 2.76712e-007
     0.114280	-2.79899e-007	 2.76935e-007
     0.114851	 9.42018e-008	 2.77085e-007
     0.115422	 2.71903e-007	 2.76945e-007
     0.115993	 1.76304e-007	 2.76567e-007
     0.116564	-4.90800e-007	 2.74510e-007
     0.117136	-4.86398e-007	 2.74062e-007
     0.117707	-6.38400e-007	 2.73011e-007
     0.118278	-6.22102e-007	 2.72781e-007
     0.118849	-3.16097e-007	 2.73230e-007
     0.119421	-4.42400e-007	 2.72013e-007
     0.119992	-7.38903e-007	 2.71092e-007
     0.120563	-7.60694e-007	 2.70591e-007
     0.121134	-6.45399e-007	 2.70640e-007
     0.121706	-5.33095e-007	 2.70330e-007
     0.122277	-5.86697e-007	 2.69256e-007
     0.122848	-5.55105e-007	 2.69178e-007
     0.123419	-2.69101e-007	 2.69406e-007
     0.123990	-1.13105e-007	 2.68998e-007
     0.124562	 5.35001e-008	 2.68830e-007
     0.125133	-1.98001e-007	 2.67847e-007
     0.125704	-2.46000e-007	 2.67542e-007
     0.126275	-1.37094e-007	 2.67259e-007
     0.126846	-1.12799e-007	 2.66713e-007
     0.127418	-4.11994e-007	 2.65663e-007
     0.127989	-3.82999e-007	 2.65105e-007
     0.128560	-6.27901e-007	 2.64359e-007
     0.129131	-3.72398e-007	 2.64465e-007
     0.129702	-1.47098e-007	 2.64237e-007
     0.130273	-4.25396e-007	 2.63256e-007
     0.130845	-2.33500e-007	 2.63338e-007
     0.131416	 3.31500e-007	 2.63873e-007
     0.131987	-2.03705e-007	 2.62483e-007
     0.132558	-2.42901e-007	 2.62190e-007
     0.133129	-3.44698e-007	 2.61760e-007
     0.133701	-1.11606e-007	 2.61672e-007
     0.134272	-6.72007e-008	 2.61066e-007
     0.134843	-6.89761e-009	 2.60787e-007
     0.135414	-1.17005e-007	 2.60224e-007
     0.135985	-6.89302e-007	 2.58711e-007
     0.136556	-3.10203e-007	 2.59178e-007
     0.137127	-2.80001e-007	 2.58593e-007
     0.137699	-1.00001e-007	 2.58686e-007
     0.138270	-4.92000e-008	 2.58348e-007
     0.138841	-1.43802e-007	 2.57773e-007
     0.139412	-3.47900e-007	 2.56790e-007
     0.139983	-4.75993e-008	 2.56832e-007
     0.140554	 2.66700e-007	 2.57220e-007
     0.141125	 2.45200e-007	 2.56765e-007
     0.141697	 4.99058e-008	 2.55928e-007
     0.142268	 2.24594e-007	 2.55708e-007
     0.142839	 1.90805e-007	 2.55319e-007
     0.143410	 1.73095e-007	 2.54794e-007
     0.143981	-7.35963e-008	 2.53973e-007
     0.144552	 1.39698e-007	 2.53775e-007
     0.145123	 6.59929e-009	 2.53333e-007
     0.145694	-1.73022e-008	 2.53084e-007
     0.146265	 2.56703e-007	 2.52943e-007
     0.146837	 2.73802e-007	 2.52638e-007
     0.147408	 1.80997e-007	 2.51969e-007
     0.147979	-5.72982e-008	 2.51256e-007
     0.148550	 5.20013e-008	 2.51215e-007
     0.149121	 1.20053e-009	 2.50530e-007
     0.149692	 2.11003e-007	 2.50428e-007
     0.150263	 2.23699e-007	 2.50162e-007
     0.150834	-3.22980e-008	 2.49524e-007
     0.151405	 4.51037e-008	 2.48974e-007
     0.151976	-3.93993e-008	 2.48379e-007
     0.152547	-2.15899e-007	 2.47846e-007
     0.153118	-2.00700e-007	 2.47579e-007
     0.153689	-9.03019e-008	 2.47327e-007
     0.154261	-1.12799e-007	 2.46730e-007
     0.154832	-4.96402e-007	 2.45913e-007
     0.155403	-4.44699e-007	 2.45548e-007
     0.155974	-1.69704e-007	 2.45406e-007
     0.156545	-2.12305e-007	 2.45011e-007
     0.157116	-4.36099e-007	 2.44318e-007
     0.157687	-3.19698e-007	 2.44331e-007
     0.158258	-2.41198e-007	 2.44158e-007
     0.158829	 1.69501e-007	 2.44285e-007
     0.159400	 1.22200e-007	 2.43905e-007
     0.159971	-1.96800e-007	 2.43213e-007
     0.160542	-1.37101e-007	 2.42913e-007
     0.161113	 5.82004e-008	 2.42920e-007
     0.161684	 1.54032e-008	 2.42446e-007
     0.162255	 1.07997e-007	 2.42156e-007
     0.162826	 3.66199e-007	 2.42029e-007
     0.163397	 5.07098e-007	 2.41794e-007
     0.163968	-8.33970e-008	 2.40467e-007
     0.164539	-2.39095e-007	 2.40146e-007
     0.165110	-3.89991e-008	 2.40146e-007
     0.165681	-3.71598e-007	 2.39316e-007
     0.166252	-5.08204e-007	 2.38642e-007
     0.166823	-8.65039e-008	 2.38996e-007
     0.167394	 7.99992e-008	 2.38934e-007
     0.167965	 4.89963e-008	 2.38673e-007
     0.168536	-1.37305e-007	 2.37681e-007
     0.169107	-1.88302e-007	 2.37344e-007
     0.169678	-5.03933e-008	 2.37266e-007
     0.170249	 3.54805e-007	 2.37694e-007
     0.170820	 2.02999e-007	 2.36978e-007
     0.171391	-1.44304e-007	 2.36090e-007
     0.171962	 1.81026e-008	 2.36126e-007
     0.172533	 5.86952e-008	 2.35936e-007
     0.173104	-3.67800e-007	 2.34912e-007
     0.173675	-2.07699e-007	 2.34714e-007
     0.174246	 3.13303e-007	 2.35497e-007
     0.174817	 1.19297e-007	 2.34773e-007
     0.175388	-2.94101e-007	 2.33829e-007
     0.175958	-1.75598e-007	 2.33474e-007
     0.176529	-9.54024e-008	 2.33354e-007
     0.177100	-1.86992e-008	 2.33274e-007
     0.177671	 1.15979e-008	 2.32929e-007
     0.178242	 1.31804e-007	 2.32703e-007
     0.178813	 3.26982e-008	 2.32284e-007
     0.179384	-4.30198e-007	 2.31175e-007
     0.179955	-3.19997e-007	 2.31282e-007
     0.180526	 2.17042e-008	 2.31509e-007
     0.181097	-3.53502e-007	 2.30362e-007
     0.181668	-6.51606e-007	 2.29503e-007
     0.182239	-5.36500e-007	 2.29667e-007
     0.182809	-2.79797e-007	 2.29585e-007
     0.183380	-1.63200e-007	 2.29304e-007
     0.183951	-1.52897e-007	 2.29190e-007
     0.184522	-1.01863e-010	 2.29014e-007
     0.185093	 1.57801e-007	 2.28967e-007
     0.185664	 1.99303e-007	 2.28810e-007
     0.186235	 3.71299e-007	 2.28891e-007
     0.186806	 1.07699e-007	 2.28089e-007
     0.187376	-4.45296e-007	 2.26802e-007
     0.187947	-4.30999e-007	 2.26508e-007
     0.188518	-3.67203e-007	 2.26393e-007
     0.189089	 3.22034e-008	 2.26692e-007
     0.189660	 2.02301e-007	 2.26687e-007
     0.190231	-1.91605e-007	 2.25771e-007
     0.190802	-5.56400e-007	 2.24912e-007
     0.191372	-6.67504e-007	 2.24543e-007
     0.191943	-3.23897e-007	 2.24809e-007
     0.192514	-2.53996e-007	 2.24484e-007
     0.193085	 2.69938e-009	 2.24651e-007
     0.193656	-2.47004e-007	 2.23949e-007
     0.194227	-2.44196e-007	 2.23655e-007
     0.194797	-1.12996e-007	 2.23596e-007
     0.195368	-2.13899e-007	 2.23023e-007
     0.195939	-4.90705e-007	 2.22622e-007
     0.196510	-2.33595e-007	 2.22487e-007
     0.197081	 8.81992e-008	 2.22710e-007
     0.197651	-1.33296e-007	 2.22217e-007
     0.198222	-5.38996e-007	 2.21159e-007
     0.198793	-3.71205e-007	 2.21249e-007
     0.199364	-1.65295e-007	 2.21264e-007
     0.199935	-3.67603e-007	 2.20489e-007
     0.200505	-3.18003e-007	 2.22339e-007
     0.201076	-2.18206e-007	 2.25321e-007
     0.201647	-7.24031e-008	 2.27428e-007
     0.202218	-2.78400e-007	 2.28499e-007
     0.202788	-4.62198e-007	 2.28955e-007
     0.203359	-3.06900e-007	 2.30021e-007
     0.203930	 1.05705e-007	 2.31625e-007
     0.204501	 2.12021e-008	 2.32222e-007
     0.205071	 6.27988e-008	 2.32348e-007
     0.205642	-2.75199e-007	 2.31990e-007
     0.206213	-3.85196e-007	 2.32128e-007
     0.206784	-4.81101e-007	 2.32126e-007
     0.207354	-1.18394e-007	 2.32626e-007
     0.207925	 1.99601e-007	 2.33479e-007
     0.208496	 4.36994e-007	 2.33953e-007
     0.209067	 4.57905e-007	 2.36803e-007
     0.209637	 3.55496e-007	 2.40394e-007
     0.210208	 1.53399e-007	 2.42537e-007
     0.210779	-3.18301e-007	 2.43931e-007
     0.211349	-5.52303e-007	 2.44880e-007
     0.211920	-4.33502e-007	 2.46417e-007
     0.212491	-8.52699e-007	 2.47053e-007
     0.213061	-2.69596e-007	 2.49591e-007
     0.213632	-7.20320e-009	 2.51352e-007
     0.214203	 2.66598e-007	 2.52961e-007
     0.214773	 1.60195e-007	 2.53884e-007
     0.215344	-8.23056e-008	 2.54528e-007
     0.215915	-8.29459e-009	 2.55694e-007
     0.216485	-8.75007e-008	 2.57058e-007
     0.217056	-2.71699e-007	 2.57057e-007
     0.217627	-2.96095e-007	 2.53161e-007
     0.218197	-2.80997e-007	 2.49526e-007
     0.218768	-6.48499e-007	 2.47308e-007
     0.219339	-4.04703e-007	 2.46662e-007
     0.219909	-4.23395e-007	 2.45720e-007
     0.220480	-4.70602e-007	 2.44957e-007
     0.221051	-3.35604e-007	 2.44481e-007
     0.221621	 1.77199e-007	 2.44625e-007
     0.222192	 4.01051e-008	 2.43951e-007
     0.222762	-2.05597e-007	 2.42989e-007
     0.223333	-2.85901e-007	 2.42423e-007
     0.223904	 2.45294e-007	 2.42987e-007
     0.224474	 4.91200e-007	 2.42712e-007
     0.225045	 2.88106e-007	 2.41719e-007
     0.225615	-3.01952e-008	 2.40565e-007
     0.226186	 1.97506e-007	 2.41220e-007
     0.226757	 2.07001e-007	 2.40624e-007
     0.227327	-2.80124e-009	 2.39795e-007
     0.227898	-5.57993e-008	 2.39468e-007
     0.228468	 2.65405e-007	 2.39673e-007
     0.229039	-6.70989e-008	 2.38588e-007
     0.229609	-4.66025e-008	 2.38410e-007
     0.230180	 3.01196e-007	 2.38597e-007
     0.230751	 3.78401e-007	 2.38757e-007
     0.231321	 2.98496e-007	 2.38249e-007
     0.231892	 2.11898e-007	 2.37863e-007
     0.232462	 4.34702e-007	 2.38279e-007
     0.233033	 4.55802e-007	 2.38458e-007
     0.233603	-6.39557e-009	 2.37542e-007
     0.234174	-9.36998e-008	 2.37312e-007
     0.234744	 1.45497e-007	 2.37731e-007
     0.235315	 9.02000e-008	 2.37252e-007
     0.235885	-8.99017e-008	 2.36700e-007
     0.236456	-1.22498e-007	 2.36374e-007
     0.237026	 1.08499e-007	 2.36422e-007
     0.237597	 2.23998e-007	 2.36714e-007
     0.238167	 1.00801e-007	 2.36378e-007
     0.238738	-2.16096e-007	 2.35552e-007
     0.239308	-3.33603e-007	 2.35204e-007
     0.239879	-2.12996e-007	 2.35014e-007
     0.240449	-3.81500e-007	 2.34731e-007
     0.241020	 5.33037e-008	 2.35312e-007
     0.241590	 8.49977e-008	 2.35264e-007
     0.242161	 1.31404e-007	 2.35020e-007
     0.242731	-1.18496e-007	 2.34448e-007
     0.243301	-8.69986e-008	 2.34191e-007
     0.243872	-2.56005e-007	 2.33787e-007
     0.244442	-4.23606e-007	 2.33619e-007
     0.245013	-1.52693e-007	 2.33761e-007
     0.245583	 2.93396e-007	 2.34277e-007
     0.246154	 2.34497e-007	 2.33923e-007
     0.246724	 3.38798e-007	 2.34020e-007
     0.247294	-1.73968e-008	 2.33276e-007
     0.247865	-4.83400e-007	 2.32299e-007
     0.248435	-9.74032e-008	 2.32665e-007
     0.249006	 2.81696e-007	 2.33419e-007
     0.249576	 5.27005e-007	 2.33684e-007
     0.250146	 1.04046e-008	 2.32515e-007
     0.250717	 4.77958e-008	 2.32436e-007
     0.251287	 2.02053e-008	 2.32355e-007
     0.251858	 1.05298e-007	 2.32186e-007
     0.252428	 4.57898e-007	 2.32699e-007
     0.252998	 1.17296e-007	 2.32088e-007
     0.253569	-2.60101e-007	 2.31329e-007
     0.254139	-3.66301e-007	 2.31074e-007
     0.254709	-5.18994e-008	 2.31299e-007
     0.255280	 8.33024e-008	 2.31432e-007
     0.255850	-1.92995e-007	 2.30796e-007
     0.256420	-1.85028e-008	 2.30953e-007
     0.256991	-1.03195e-007	 2.30623e-007
     0.257561	 1.59504e-007	 2.30999e-007
     0.258131	 2.13200e-007	 2.30927e-007
     0.258702	 1.15302e-007	 2.30660e-007
     0.259272	-8.70205e-009	 2.30251e-007
     0.259842	 8.81992e-008	 2.30163e-007
     0.260413	-7.40984e-008	 2.29538e-007
     0.260983	-2.19952e-008	 2.29638e-007
     0.261553	-3.34396e-007	 2.28919e-007
     0.262123	-2.44800e-007	 2.29023e-007
     0.262694	-2.99697e-007	 2.28718e-007
     0.263264	 1.10696e-007	 2.29133e-007
     0.263834	-1.21800e-007	 2.28796e-007
     0.264405	-7.28032e-008	 2.28654e-007
     0.264975	 3.23904e-007	 2.29294e-007
     0.265545	 1.40797e-007	 2.28698e-007
     0.266115	-7.99046e-008	 2.28145e-007
     0.266686	 1.46400e-007	 2.28461e-007
     0.267256	 3.65602e-007	 2.28658e-007
     0.267826	 6.96200e-007	 2.28793e-007
     0.268396	 3.62401e-007	 2.28108e-007
     0.268966	 1.54301e-007	 2.27517e-007
     0.269537	-2.72397e-007	 2.26883e-007
     0.270107	-9.83055e-008	 2.26796e-007
     0.270677	 4.13056e-008	 2.26995e-007
     0.271247	 5.61995e-008	 2.26887e-007
     0.271817	-1.94996e-008	 2.26793e-007
     0.272388	-1.70301e-007	 2.26294e-007
     0.272958	 5.65997e-008	 2.26542e-007
     0.273528	-2.96299e-007	 2.25801e-007
     0.274098	-6.30971e-008	 2.26143e-007
     0.274668	-2.41998e-008	 2.25818e-007
     0.275238	 2.21698e-007	 2.26024e-007
     0.275809	 1.59700e-007	 2.25951e-007
     0.276379	 1.36301e-007	 2.25758e-007
     0.276949	 2.34999e-007	 2.25839e-007
     0.277519	-7.12025e-008	 2.25088e-007
     0.278089	-1.62901e-007	 2.25028e-007
     0.278659	 2.46800e-007	 2.25526e-007
     0.279229	 7.34501e-007	 2.26047e-007
     0.279800	 4.01502e-007	 2.25331e-007
     0.280370	 1.45599e-007	 2.24822e-007
     0.280940	 2.41998e-008	 2.24411e-007
     0.281510	-7.03003e-008	 2.24250e-007
     0.282080	-1.56600e-007	 2.24102e-007
     0.282650	-6.44002e-007	 2.22851e-007
     0.283220	-7.13400e-007	 2.22680e-007
     0.283790	-1.83798e-007	 2.23395e-007
     0.284360	-9.83055e-008	 2.23473e-007
     0.284930	-2.60101e-007	 2.23003e-007
     0.285500	-2.68104e-007	 2.22877e-007
     0.286070	-3.16497e-007	 2.22837e-007
     0.286641	-2.89197e-007	 2.22457e-007
     0.287211	-3.15704e-007	 2.22630e-007
     0.287781	-2.09999e-007	 2.22449e-007
     0.288351	 1.41103e-007	 2.23070e-007
     0.288921	 1.85799e-007	 2.23015e-007
     0.289491	 2.65005e-007	 2.22790e-007
     0.290061	 4.35204e-007	 2.23287e-007
     0.290631	 5.43703e-007	 2.23165e-007
     0.291201	 2.64401e-007	 2.22392e-007
     0.291771	 6.50980e-008	 2.21792e-007
     0.292341	 1.67704e-007	 2.21472e-007
     0.292911	 2.98700e-007	 2.21594e-007
     0.293481	 1.22600e-007	 2.20817e-007
     0.294051	-3.69037e-008	 2.20304e-007
     0.294621	-7.55026e-008	 2.19991e-007
     0.295191	-2.10057e-008	 2.19620e-007
     0.295761	 9.71049e-008	 2.19647e-007
     0.296330	-1.16997e-008	 2.19468e-007
     0.296900	-4.07606e-007	 2.18584e-007
     0.297470	-8.18036e-008	 2.19068e-007
     0.298040	-1.35798e-007	 2.18728e-007
     0.298610	-2.42100e-007	 2.18401e-007
     0.299180	 1.04701e-007	 2.18790e-007
     0.299750	 6.07033e-008	 2.18661e-007
     0.300320	-1.16001e-007	 2.18227e-007
     0.300890	-2.51304e-007	 2.17991e-007
     0.301460	-3.79994e-007	 2.17655e-007
     0.302030	 3.13012e-008	 2.18106e-007
     0.302600	-4.56057e-008	 2.17863e-007
     0.303169	-1.51696e-007	 2.17539e-007
     0.303739	-6.86996e-008	 2.17568e-007
     0.304309	 7.64994e-008	 2.17722e-007
     0.304879	 8.93997e-008	 2.17454e-007
     0.305449	 1.63403e-007	 2.17655e-007
     0.306019	 7.90023e-008	 2.17292e-007
     0.306589	-9.08985e-008	 2.17069e-007
     0.307158	-1.11701e-007	 2.16710e-007
     0.307728	-3.80023e-008	 2.16851e-007
     0.308298	-1.36599e-007	 2.16686e-007
     0.308868	-1.70003e-007	 2.16254e-007
     0.309438	-3.84702e-007	 2.16001e-007
     0.310008	-2.14401e-007	 2.15871e-007
     0.310577	-3.41606e-007	 2.15782e-007
     0.311147	-2.06099e-007	 2.15642e-007
     0.311717	 2.40107e-007	 2.16218e-007
     0.312287	 2.38200e-007	 2.16310e-007
     0.312856	 2.15005e-007	 2.15932e-007
     0.313426	 3.09010e-008	 2.15843e-007
     0.313996	-1.44501e-007	 2.15180e-007
     0.314566	-2.18199e-007	 2.14871e-007
     0.315136	-2.52199e-007	 2.14852e-007
     0.315705	-2.10493e-007	 2.14489e-007
     0.316275	-4.68201e-007	 2.14315e-007
     0.316845	-5.76496e-007	 2.13717e-007
     0.317414	 2.09038e-008	 2.14735e-007
     0.317984	 2.13404e-007	 2.14892e-007
     0.318554	-8.05012e-008	 2.13979e-007
     0.319124	-1.79403e-007	 2.14000e-007
     0.319693	-1.43300e-007	 2.13589e-007
     0.320263	-1.38498e-007	 2.13907e-007
     0.320833	-1.39902e-007	 2.13502e-007
     0.321402	-2.73103e-007	 2.13104e-007
     0.321972	-2.10006e-007	 2.13303e-007
     0.322542	-3.71103e-007	 2.12750e-007
     0.323111	-7.86022e-008	 2.13312e-007
     0.323681	-2.73802e-007	 2.12643e-007
     0.324251	-4.61499e-007	 2.12260e-007
     0.324820	-4.06406e-007	 2.12335e-007
     0.325390	 4.79995e-008	 2.12633e-007
     0.325960	 6.97037e-008	 2.12811e-007
     0.326529	-2.26202e-007	 2.12004e-007
     0.327099	-1.51100e-007	 2.12331e-007
